Region,Date,Hour,Actual,Predicted,Delta
Totals,3/8/2016,24,30747.60,31017.40,0.88%
Coast,3/9/2016,1,8712.56,8867.24,1.78%
Coast,3/9/2016,2,8387.36,8693.60,3.65%
Coast,3/9/2016,3,8180.87,8382.68,2.47%
Coast,3/9/2016,4,8157.04,8235.12,0.96%
Coast,3/9/2016,5,8296.33,8285.14,0.13%
Coast,3/9/2016,6,8858.90,8595.10,2.98%
Coast,3/9/2016,7,9677.50,9461.06,2.24%
Coast,3/9/2016,8,9940.95,9775.09,1.67%
Coast,3/9/2016,9,10219.80,9903.81,3.09%
Coast,3/9/2016,10,10486.40,10207.25,2.66%
Coast,3/9/2016,11,10720.05,10316.16,3.77%
Coast,3/9/2016,12,10878.73,10564.07,2.89%
Coast,3/9/2016,13,10870.50,10423.71,4.11%
Coast,3/9/2016,14,10806.42,10345.15,4.27%
Coast,3/9/2016,15,10569.57,10240.77,3.11%
Coast,3/9/2016,16,10368.07,10218.57,1.44%
Coast,3/9/2016,17,10258.03,10259.64,0.02%
Coast,3/9/2016,18,10518.48,10566.62,0.46%
Coast,3/9/2016,19,10569.00,10879.73,2.94%
Coast,3/9/2016,20,10483.08,10859.01,3.59%
Coast,3/9/2016,21,10199.94,10692.17,4.83%
Coast,3/9/2016,22,9777.09,10141.03,3.72%
Coast,3/9/2016,23,9148.78,9624.52,5.20%
Coast,3/9/2016,24,8567.54,9127.01,6.53%
East,3/9/2016,1,1030.10,1004.21,2.51%
East,3/9/2016,2,1001.93,952.74,4.91%
East,3/9/2016,3,982.02,958.36,2.41%
East,3/9/2016,4,955.85,950.29,0.58%
East,3/9/2016,5,959.61,979.61,2.08%
East,3/9/2016,6,958.18,1072.32,11.91%
East,3/9/2016,7,1061.16,1173.01,10.54%
East,3/9/2016,8,1114.67,1193.51,7.07%
East,3/9/2016,9,1141.00,1206.08,5.70%
East,3/9/2016,10,1168.27,1254.98,7.42%
East,3/9/2016,11,1185.67,1280.36,7.99%
East,3/9/2016,12,1193.07,1279.98,7.28%
East,3/9/2016,13,1195.35,1254.45,4.94%
East,3/9/2016,14,1194.23,1243.07,4.09%
East,3/9/2016,15,1174.14,1231.49,4.88%
East,3/9/2016,16,1160.48,1226.32,5.67%
East,3/9/2016,17,1167.50,1256.10,7.59%
East,3/9/2016,18,1185.72,1296.71,9.36%
East,3/9/2016,19,1231.57,1348.09,9.46%
East,3/9/2016,20,1229.32,1324.49,7.74%
East,3/9/2016,21,1204.61,1303.23,8.19%
East,3/9/2016,22,1150.95,1229.39,6.81%
East,3/9/2016,23,1067.34,1153.44,8.07%
East,3/9/2016,24,984.97,1064.29,8.05%
West,3/9/2016,1,821.60,886.83,7.94%
West,3/9/2016,2,800.74,873.20,9.05%
West,3/9/2016,3,793.87,876.35,10.39%
West,3/9/2016,4,795.20,884.42,11.22%
West,3/9/2016,5,806.97,881.19,9.20%
West,3/9/2016,6,844.52,920.98,9.05%
West,3/9/2016,7,937.71,1007.53,7.45%
West,3/9/2016,8,980.53,1060.26,8.13%
West,3/9/2016,9,986.06,1055.22,7.01%
West,3/9/2016,10,995.42,1077.60,8.26%
West,3/9/2016,11,1014.58,1108.23,9.23%
West,3/9/2016,12,1045.51,1097.50,4.97%
West,3/9/2016,13,1037.92,1086.89,4.72%
West,3/9/2016,14,1043.63,1093.36,4.76%
West,3/9/2016,15,1020.66,1069.57,4.79%
West,3/9/2016,16,983.43,1055.54,7.33%
West,3/9/2016,17,984.96,1060.35,7.65%
West,3/9/2016,18,995.26,1069.04,7.41%
West,3/9/2016,19,1021.17,1109.79,8.68%
West,3/9/2016,20,1041.63,1110.60,6.62%
West,3/9/2016,21,1032.37,1093.11,5.88%
West,3/9/2016,22,999.52,1050.44,5.09%
West,3/9/2016,23,936.96,1001.46,6.88%
West,3/9/2016,24,879.15,932.04,6.02%
FarWest,3/9/2016,1,1820.15,1931.68,6.13%
FarWest,3/9/2016,2,1797.88,1905.64,5.99%
FarWest,3/9/2016,3,1788.95,1866.89,4.36%
FarWest,3/9/2016,4,1795.67,1883.43,4.89%
FarWest,3/9/2016,5,1811.45,1926.45,6.35%
FarWest,3/9/2016,6,1846.00,1942.88,5.25%
FarWest,3/9/2016,7,1895.08,2007.27,5.92%
FarWest,3/9/2016,8,1922.78,2044.17,6.31%
FarWest,3/9/2016,9,1948.89,2024.63,3.89%
FarWest,3/9/2016,10,1977.20,2079.22,5.16%
FarWest,3/9/2016,11,2000.17,2047.29,2.36%
FarWest,3/9/2016,12,2007.32,2116.68,5.45%
FarWest,3/9/2016,13,2003.50,2096.38,4.64%
FarWest,3/9/2016,14,2010.32,2065.16,2.73%
FarWest,3/9/2016,15,1998.36,2028.59,1.51%
FarWest,3/9/2016,16,1985.19,2034.61,2.49%
FarWest,3/9/2016,17,1967.65,2015.06,2.41%
FarWest,3/9/2016,18,1949.15,2032.73,4.29%
FarWest,3/9/2016,19,1959.38,2067.38,5.51%
FarWest,3/9/2016,20,2007.96,2102.29,4.70%
FarWest,3/9/2016,21,2006.34,2086.91,4.02%
FarWest,3/9/2016,22,1981.04,2073.38,4.66%
FarWest,3/9/2016,23,1932.32,2018.20,4.44%
FarWest,3/9/2016,24,1883.87,1995.56,5.93%
North,3/9/2016,1,608.22,632.94,4.06%
North,3/9/2016,2,589.52,610.24,3.51%
North,3/9/2016,3,582.55,599.49,2.91%
North,3/9/2016,4,590.40,588.28,0.36%
North,3/9/2016,5,599.63,591.63,1.33%
North,3/9/2016,6,624.00,627.44,0.55%
North,3/9/2016,7,683.06,749.88,9.78%
North,3/9/2016,8,711.82,744.92,4.65%
North,3/9/2016,9,725.14,753.92,3.97%
North,3/9/2016,10,732.74,742.32,1.31%
North,3/9/2016,11,743.83,753.94,1.36%
North,3/9/2016,12,740.96,753.68,1.72%
North,3/9/2016,13,731.07,742.97,1.63%
North,3/9/2016,14,732.54,745.95,1.83%
North,3/9/2016,15,730.01,725.41,0.63%
North,3/9/2016,16,726.96,720.42,0.90%
North,3/9/2016,17,727.33,723.77,0.49%
North,3/9/2016,18,730.55,746.10,2.13%
North,3/9/2016,19,746.18,760.60,1.93%
North,3/9/2016,20,748.93,762.56,1.82%
North,3/9/2016,21,739.27,747.39,1.10%
North,3/9/2016,22,712.19,717.70,0.77%
North,3/9/2016,23,672.25,684.41,1.81%
North,3/9/2016,24,632.43,640.99,1.35%
NorthCentral,3/9/2016,1,8477.63,8784.20,3.62%
NorthCentral,3/9/2016,2,8101.50,8250.16,1.84%
NorthCentral,3/9/2016,3,7882.66,8030.27,1.87%
NorthCentral,3/9/2016,4,7851.59,8222.53,4.72%
NorthCentral,3/9/2016,5,8081.56,8514.34,5.36%
NorthCentral,3/9/2016,6,8799.48,9321.01,5.93%
NorthCentral,3/9/2016,7,10009.72,10449.54,4.39%
NorthCentral,3/9/2016,8,10611.75,10950.28,3.19%
NorthCentral,3/9/2016,9,10814.64,10826.49,0.11%
NorthCentral,3/9/2016,10,11044.16,11284.10,2.17%
NorthCentral,3/9/2016,11,11217.25,11226.15,0.08%
NorthCentral,3/9/2016,12,11287.54,11660.39,3.30%
NorthCentral,3/9/2016,13,11296.02,11518.89,1.97%
NorthCentral,3/9/2016,14,11254.45,11320.24,0.58%
NorthCentral,3/9/2016,15,11100.32,11120.54,0.18%
NorthCentral,3/9/2016,16,10991.39,10963.17,0.26%
NorthCentral,3/9/2016,17,11034.98,10910.41,1.13%
NorthCentral,3/9/2016,18,11268.76,11394.10,1.11%
NorthCentral,3/9/2016,19,11616.85,11915.65,2.57%
NorthCentral,3/9/2016,20,11691.06,11971.07,2.40%
NorthCentral,3/9/2016,21,11450.94,11698.68,2.16%
NorthCentral,3/9/2016,22,10962.56,10937.53,0.23%
NorthCentral,3/9/2016,23,10142.15,10194.59,0.52%
NorthCentral,3/9/2016,24,9270.11,9290.63,0.22%
South,3/9/2016,1,2512.56,2510.56,0.08%
South,3/9/2016,2,2348.60,2269.31,3.38%
South,3/9/2016,3,2227.53,2182.62,2.02%
South,3/9/2016,4,2184.69,2141.00,2.00%
South,3/9/2016,5,2185.85,2144.15,1.91%
South,3/9/2016,6,2309.07,2262.35,2.02%
South,3/9/2016,7,2592.75,2577.82,0.58%
South,3/9/2016,8,2671.01,2681.74,0.40%
South,3/9/2016,9,2700.45,2651.09,1.83%
South,3/9/2016,10,2767.01,2726.23,1.47%
South,3/9/2016,11,2811.15,2817.89,0.24%
South,3/9/2016,12,2807.31,2917.64,3.93%
South,3/9/2016,13,2769.62,2786.12,0.60%
South,3/9/2016,14,2758.88,2828.26,2.51%
South,3/9/2016,15,2760.99,2882.07,4.39%
South,3/9/2016,16,2748.08,2837.19,3.24%
South,3/9/2016,17,2721.78,2823.90,3.75%
South,3/9/2016,18,2744.33,3035.18,10.60%
South,3/9/2016,19,2839.83,3214.44,13.19%
South,3/9/2016,20,2904.35,3097.49,6.65%
South,3/9/2016,21,2863.62,3063.29,6.97%
South,3/9/2016,22,2737.86,3007.79,9.86%
South,3/9/2016,23,2540.42,2793.81,9.97%
South,3/9/2016,24,2315.98,2563.86,10.70%
SouthCentral,3/9/2016,1,4730.17,4455.13,5.81%
SouthCentral,3/9/2016,2,4271.08,4345.04,1.73%
SouthCentral,3/9/2016,3,4068.13,4113.33,1.11%
SouthCentral,3/9/2016,4,3987.74,4162.14,4.37%
SouthCentral,3/9/2016,5,4041.19,4144.98,2.57%
SouthCentral,3/9/2016,6,4342.64,4592.43,5.75%
SouthCentral,3/9/2016,7,5011.90,5243.78,4.63%
SouthCentral,3/9/2016,8,5234.11,5490.07,4.89%
SouthCentral,3/9/2016,9,5331.35,5453.52,2.29%
SouthCentral,3/9/2016,10,5454.64,5543.57,1.63%
SouthCentral,3/9/2016,11,5533.19,5680.78,2.67%
SouthCentral,3/9/2016,12,5553.39,5661.10,1.94%
SouthCentral,3/9/2016,13,5527.40,5679.53,2.75%
SouthCentral,3/9/2016,14,5478.02,5637.29,2.91%
SouthCentral,3/9/2016,15,5476.28,5625.19,2.72%
SouthCentral,3/9/2016,16,5469.24,5631.21,2.96%
SouthCentral,3/9/2016,17,5516.46,5696.69,3.27%
SouthCentral,3/9/2016,18,5598.01,5933.70,6.00%
SouthCentral,3/9/2016,19,5899.57,6240.88,5.79%
SouthCentral,3/9/2016,20,6013.57,6195.10,3.02%
SouthCentral,3/9/2016,21,5864.09,6084.78,3.76%
SouthCentral,3/9/2016,22,5537.18,5757.41,3.98%
SouthCentral,3/9/2016,23,5056.72,5362.31,6.04%
SouthCentral,3/9/2016,24,4556.86,4844.43,6.31%
Totals,3/9/2016,1,28713.00,29072.79,1.25%
Totals,3/9/2016,2,27298.62,27899.94,2.20%
Totals,3/9/2016,3,26506.59,27009.98,1.90%
Totals,3/9/2016,4,26318.18,27067.20,2.85%
Totals,3/9/2016,5,26782.59,27467.47,2.56%
Totals,3/9/2016,6,28582.79,29334.51,2.63%
Totals,3/9/2016,7,31868.87,32669.90,2.51%
Totals,3/9/2016,8,33187.62,33940.04,2.27%
Totals,3/9/2016,9,33867.35,33874.76,0.02%
Totals,3/9/2016,10,34625.85,34915.27,0.84%
Totals,3/9/2016,11,35225.89,35230.81,0.01%
Totals,3/9/2016,12,35513.83,36051.03,1.51%
Totals,3/9/2016,13,35431.38,35588.95,0.44%
Totals,3/9/2016,14,35278.48,35278.49,0.00%
Totals,3/9/2016,15,34830.34,34923.63,0.27%
Totals,3/9/2016,16,34432.84,34687.03,0.74%
Totals,3/9/2016,17,34378.70,34745.91,1.07%
Totals,3/9/2016,18,34990.25,36074.18,3.10%
Totals,3/9/2016,19,35883.56,37536.55,4.61%
Totals,3/9/2016,20,36119.90,37422.60,3.61%
Totals,3/9/2016,21,35361.17,36769.55,3.98%
Totals,3/9/2016,22,33858.39,34914.67,3.12%
Totals,3/9/2016,23,31496.95,32832.74,4.24%
Totals,3/9/2016,24,29090.91,30458.80,4.70%
Coast,3/10/2016,1,8098.41,8449.31,4.33%
Coast,3/10/2016,2,7896.06,8119.82,2.83%
Coast,3/10/2016,3,7739.69,8125.71,4.99%
Coast,3/10/2016,4,7744.67,8028.74,3.67%
Coast,3/10/2016,5,7915.01,8233.65,4.03%
Coast,3/10/2016,6,8386.26,8656.72,3.22%
Coast,3/10/2016,7,9183.88,9461.06,3.02%
Coast,3/10/2016,8,9329.66,9734.42,4.34%
Coast,3/10/2016,9,9485.79,9898.76,4.35%
Coast,3/10/2016,10,9787.88,10207.25,4.28%
Coast,3/10/2016,11,9950.20,10331.79,3.84%
Coast,3/10/2016,12,10120.99,10564.07,4.38%
Coast,3/10/2016,13,10289.43,10475.77,1.81%
Coast,3/10/2016,14,10518.43,10375.72,1.36%
Coast,3/10/2016,15,10815.45,10240.77,5.31%
Coast,3/10/2016,16,10828.86,10218.57,5.64%
Coast,3/10/2016,17,10692.50,10312.49,3.55%
Coast,3/10/2016,18,10618.37,10915.62,2.80%
Coast,3/10/2016,19,10760.96,11230.42,4.36%
Coast,3/10/2016,20,10762.13,10919.21,1.46%
Coast,3/10/2016,21,10556.33,10724.86,1.60%
Coast,3/10/2016,22,10173.48,10300.29,1.25%
Coast,3/10/2016,23,9568.25,10055.19,5.09%
Coast,3/10/2016,24,8908.06,8977.49,0.78%
East,3/10/2016,1,914.86,995.26,8.79%
East,3/10/2016,2,881.88,964.35,9.35%
East,3/10/2016,3,890.80,936.80,5.16%
East,3/10/2016,4,889.36,941.33,5.84%
East,3/10/2016,5,915.17,967.80,5.75%
East,3/10/2016,6,971.86,1025.43,5.51%
East,3/10/2016,7,1077.46,1150.47,6.78%
East,3/10/2016,8,1136.10,1185.99,4.39%
East,3/10/2016,9,1154.12,1189.03,3.02%
East,3/10/2016,10,1184.31,1230.37,3.89%
East,3/10/2016,11,1207.55,1236.76,2.42%
East,3/10/2016,12,1208.29,1236.25,2.31%
East,3/10/2016,13,1203.09,1225.10,1.83%
East,3/10/2016,14,1207.28,1224.10,1.39%
East,3/10/2016,15,1210.33,1219.07,0.72%
East,3/10/2016,16,1205.75,1213.56,0.65%
East,3/10/2016,17,1213.64,1225.95,1.01%
East,3/10/2016,18,1236.10,1268.04,2.58%
East,3/10/2016,19,1316.49,1318.54,0.16%
East,3/10/2016,20,1338.31,1303.04,2.64%
East,3/10/2016,21,1300.53,1279.74,1.60%
East,3/10/2016,22,1228.28,1222.12,0.50%
East,3/10/2016,23,1153.50,1152.31,0.10%
East,3/10/2016,24,1057.30,1060.78,0.33%
West,3/10/2016,1,832.73,884.28,6.19%
West,3/10/2016,2,819.72,884.94,7.96%
West,3/10/2016,3,809.29,888.28,9.76%
West,3/10/2016,4,803.70,884.65,10.07%
West,3/10/2016,5,818.23,906.09,10.74%
West,3/10/2016,6,858.51,942.52,9.79%
West,3/10/2016,7,951.79,1024.71,7.66%
West,3/10/2016,8,987.73,1074.42,8.78%
West,3/10/2016,9,981.48,1069.03,8.92%
West,3/10/2016,10,992.76,1081.24,8.91%
West,3/10/2016,11,994.79,1107.48,11.33%
West,3/10/2016,12,993.86,1127.73,13.47%
West,3/10/2016,13,989.15,1123.08,13.54%
West,3/10/2016,14,992.94,1118.57,12.65%
West,3/10/2016,15,988.39,1106.08,11.91%
West,3/10/2016,16,983.07,1099.32,11.83%
West,3/10/2016,17,984.17,1099.66,11.73%
West,3/10/2016,18,996.91,1116.83,12.03%
West,3/10/2016,19,1022.90,1140.38,11.49%
West,3/10/2016,20,1046.54,1140.57,8.99%
West,3/10/2016,21,1032.53,1122.20,8.68%
West,3/10/2016,22,1003.73,1085.26,8.12%
West,3/10/2016,23,940.60,1019.65,8.40%
West,3/10/2016,24,881.67,944.63,7.14%
FarWest,3/10/2016,1,1847.72,1953.51,5.72%
FarWest,3/10/2016,2,1844.94,1916.07,3.86%
FarWest,3/10/2016,3,1848.93,1878.61,1.61%
FarWest,3/10/2016,4,1840.64,1882.85,2.29%
FarWest,3/10/2016,5,1854.78,1941.96,4.70%
FarWest,3/10/2016,6,1884.57,1956.76,3.83%
FarWest,3/10/2016,7,1952.67,2026.53,3.78%
FarWest,3/10/2016,8,1966.16,2058.82,4.71%
FarWest,3/10/2016,9,1965.65,2044.01,3.99%
FarWest,3/10/2016,10,1972.88,2079.22,5.39%
FarWest,3/10/2016,11,1976.82,2079.32,5.18%
FarWest,3/10/2016,12,1969.92,2109.08,7.06%
FarWest,3/10/2016,13,1958.39,2124.61,8.49%
FarWest,3/10/2016,14,1959.19,2029.62,3.59%
FarWest,3/10/2016,15,1956.31,2030.34,3.78%
FarWest,3/10/2016,16,1944.11,2048.83,5.39%
FarWest,3/10/2016,17,1935.83,2051.88,5.99%
FarWest,3/10/2016,18,1912.21,2005.12,4.86%
FarWest,3/10/2016,19,1916.57,2040.55,6.47%
FarWest,3/10/2016,20,1973.97,2055.30,4.12%
FarWest,3/10/2016,21,1966.47,2076.83,5.61%
FarWest,3/10/2016,22,1942.22,2045.70,5.33%
FarWest,3/10/2016,23,1906.40,2011.20,5.50%
FarWest,3/10/2016,24,1864.73,1995.56,7.02%
North,3/10/2016,1,604.22,632.94,4.75%
North,3/10/2016,2,595.61,610.24,2.46%
North,3/10/2016,3,586.62,603.84,2.93%
North,3/10/2016,4,587.56,629.48,7.13%
North,3/10/2016,5,599.46,589.59,1.65%
North,3/10/2016,6,625.35,628.43,0.49%
North,3/10/2016,7,675.27,749.88,11.05%
North,3/10/2016,8,696.78,744.92,6.91%
North,3/10/2016,9,702.40,739.71,5.31%
North,3/10/2016,10,709.54,743.92,4.84%
North,3/10/2016,11,716.00,736.99,2.93%
North,3/10/2016,12,715.57,751.87,5.07%
North,3/10/2016,13,710.88,740.14,4.12%
North,3/10/2016,14,709.87,741.56,4.47%
North,3/10/2016,15,708.57,723.29,2.08%
North,3/10/2016,16,697.83,721.75,3.43%
North,3/10/2016,17,696.95,719.00,3.16%
North,3/10/2016,18,697.72,732.01,4.92%
North,3/10/2016,19,721.61,758.23,5.07%
North,3/10/2016,20,733.30,762.56,3.99%
North,3/10/2016,21,724.14,750.76,3.68%
North,3/10/2016,22,702.53,721.55,2.71%
North,3/10/2016,23,662.81,686.82,3.62%
North,3/10/2016,24,624.28,641.57,2.77%
NorthCentral,3/10/2016,1,8516.98,8878.77,4.25%
NorthCentral,3/10/2016,2,8214.33,8408.35,2.36%
NorthCentral,3/10/2016,3,8013.54,8030.27,0.21%
NorthCentral,3/10/2016,4,8005.43,8128.80,1.54%
NorthCentral,3/10/2016,5,8230.22,8477.73,3.01%
NorthCentral,3/10/2016,6,8902.75,9321.01,4.70%
NorthCentral,3/10/2016,7,10120.25,10449.54,3.25%
NorthCentral,3/10/2016,8,10582.83,11112.30,5.00%
NorthCentral,3/10/2016,9,10667.85,10826.49,1.49%
NorthCentral,3/10/2016,10,10881.90,11240.59,3.30%
NorthCentral,3/10/2016,11,11100.27,11189.81,0.81%
NorthCentral,3/10/2016,12,11119.46,11593.58,4.26%
NorthCentral,3/10/2016,13,11123.35,11470.74,3.12%
NorthCentral,3/10/2016,14,11111.56,11355.29,2.19%
NorthCentral,3/10/2016,15,11041.11,11079.80,0.35%
NorthCentral,3/10/2016,16,10890.70,10963.17,0.67%
NorthCentral,3/10/2016,17,10835.34,10877.44,0.39%
NorthCentral,3/10/2016,18,10926.07,11276.48,3.21%
NorthCentral,3/10/2016,19,11348.03,11934.52,5.17%
NorthCentral,3/10/2016,20,11504.69,11654.76,1.30%
NorthCentral,3/10/2016,21,11259.33,11580.69,2.85%
NorthCentral,3/10/2016,22,10791.04,10931.30,1.30%
NorthCentral,3/10/2016,23,9971.86,10194.59,2.23%
NorthCentral,3/10/2016,24,9131.30,9290.63,1.74%
South,3/10/2016,1,2132.23,2308.49,8.27%
South,3/10/2016,2,2044.08,2241.86,9.68%
South,3/10/2016,3,1990.07,2119.45,6.50%
South,3/10/2016,4,1968.63,2112.89,7.33%
South,3/10/2016,5,1994.34,2137.04,7.16%
South,3/10/2016,6,2115.50,2250.21,6.37%
South,3/10/2016,7,2416.60,2585.47,6.99%
South,3/10/2016,8,2494.25,2681.74,7.52%
South,3/10/2016,9,2512.24,2659.71,5.87%
South,3/10/2016,10,2577.82,2726.75,5.78%
South,3/10/2016,11,2651.06,2801.47,5.67%
South,3/10/2016,12,2730.09,2917.64,6.87%
South,3/10/2016,13,2804.60,2838.23,1.20%
South,3/10/2016,14,2889.96,2896.37,0.22%
South,3/10/2016,15,2951.91,2866.87,2.88%
South,3/10/2016,16,2980.90,2837.19,4.82%
South,3/10/2016,17,2945.19,2823.90,4.12%
South,3/10/2016,18,2885.96,3035.18,5.17%
South,3/10/2016,19,2906.06,3266.55,12.40%
South,3/10/2016,20,2979.80,3120.29,4.71%
South,3/10/2016,21,2921.10,3063.29,4.87%
South,3/10/2016,22,2800.36,2974.54,6.22%
South,3/10/2016,23,2601.36,2749.93,5.71%
South,3/10/2016,24,2355.30,2567.91,9.03%
SouthCentral,3/10/2016,1,4377.84,4391.98,0.32%
SouthCentral,3/10/2016,2,4188.28,4282.36,2.25%
SouthCentral,3/10/2016,3,4095.43,4212.03,2.85%
SouthCentral,3/10/2016,4,4095.73,4172.37,1.87%
SouthCentral,3/10/2016,5,4196.81,4194.93,0.04%
SouthCentral,3/10/2016,6,4591.72,4638.97,1.03%
SouthCentral,3/10/2016,7,5300.24,5279.42,0.39%
SouthCentral,3/10/2016,8,5532.82,5530.35,0.04%
SouthCentral,3/10/2016,9,5543.80,5454.32,1.61%
SouthCentral,3/10/2016,10,5591.79,5515.30,1.37%
SouthCentral,3/10/2016,11,5674.98,5604.50,1.24%
SouthCentral,3/10/2016,12,5723.84,5592.06,2.30%
SouthCentral,3/10/2016,13,5717.26,5628.59,1.55%
SouthCentral,3/10/2016,14,5691.41,5635.31,0.99%
SouthCentral,3/10/2016,15,5620.96,5604.12,0.30%
SouthCentral,3/10/2016,16,5610.36,5613.78,0.06%
SouthCentral,3/10/2016,17,5653.10,5661.18,0.14%
SouthCentral,3/10/2016,18,5731.04,5900.99,2.97%
SouthCentral,3/10/2016,19,5919.64,6216.10,5.01%
SouthCentral,3/10/2016,20,6060.88,6207.16,2.41%
SouthCentral,3/10/2016,21,6001.09,6056.69,0.93%
SouthCentral,3/10/2016,22,5731.09,5764.02,0.57%
SouthCentral,3/10/2016,23,5303.73,5328.94,0.48%
SouthCentral,3/10/2016,24,4805.64,4861.62,1.16%
Totals,3/10/2016,1,27324.99,28494.54,4.28%
Totals,3/10/2016,2,26484.89,27427.99,3.56%
Totals,3/10/2016,3,25974.38,26794.98,3.16%
Totals,3/10/2016,4,25935.71,26781.09,3.26%
Totals,3/10/2016,5,26524.03,27448.80,3.49%
Totals,3/10/2016,6,28336.52,29420.05,3.82%
Totals,3/10/2016,7,31678.16,32727.08,3.31%
Totals,3/10/2016,8,32726.34,34122.95,4.27%
Totals,3/10/2016,9,33013.33,33881.06,2.63%
Totals,3/10/2016,10,33698.88,34824.64,3.34%
Totals,3/10/2016,11,34271.68,35088.11,2.38%
Totals,3/10/2016,12,34582.02,35892.27,3.79%
Totals,3/10/2016,13,34796.15,35626.25,2.39%
Totals,3/10/2016,14,35080.62,35376.57,0.84%
Totals,3/10/2016,15,35293.03,34870.32,1.20%
Totals,3/10/2016,16,35141.58,34716.17,1.21%
Totals,3/10/2016,17,34956.72,34771.50,0.53%
Totals,3/10/2016,18,35004.37,36250.27,3.56%
Totals,3/10/2016,19,35912.27,37905.29,5.55%
Totals,3/10/2016,20,36399.63,37162.89,2.10%
Totals,3/10/2016,21,35761.54,36655.07,2.50%
Totals,3/10/2016,22,34372.73,35044.78,1.96%
Totals,3/10/2016,23,32108.50,33198.62,3.40%
Totals,3/10/2016,24,29628.29,30340.19,2.40%
Coast,3/11/2016,1,8442.00,8455.28,0.16%
Coast,3/11/2016,2,8098.18,8093.39,0.06%
Coast,3/11/2016,3,7879.99,8051.72,2.18%
Coast,3/11/2016,4,7754.89,8014.45,3.35%
Coast,3/11/2016,5,7903.06,8186.16,3.58%
Coast,3/11/2016,6,8430.69,8636.50,2.44%
Coast,3/11/2016,7,9254.52,9461.06,2.23%
Coast,3/11/2016,8,9402.27,9725.56,3.44%
Coast,3/11/2016,9,9598.26,10133.97,5.58%
Coast,3/11/2016,10,9923.06,10221.71,3.01%
Coast,3/11/2016,11,10241.82,10350.18,1.06%
Coast,3/11/2016,12,10555.96,10449.92,1.00%
Coast,3/11/2016,13,10777.35,10443.39,3.10%
Coast,3/11/2016,14,10977.39,10375.72,5.48%
Coast,3/11/2016,15,11215.07,10240.77,8.69%
Coast,3/11/2016,16,11334.92,10567.54,6.77%
Coast,3/11/2016,17,11193.05,10430.96,6.81%
Coast,3/11/2016,18,10821.97,10596.93,2.08%
Coast,3/11/2016,19,10652.87,10730.79,0.73%
Coast,3/11/2016,20,10625.19,10833.57,1.96%
Coast,3/11/2016,21,10393.31,10637.48,2.35%
Coast,3/11/2016,22,9992.70,10092.96,1.00%
Coast,3/11/2016,23,9507.44,9474.62,0.35%
Coast,3/11/2016,24,8946.81,8965.98,0.21%
East,3/11/2016,1,999.15,992.77,0.64%
East,3/11/2016,2,978.53,960.96,1.80%
East,3/11/2016,3,963.45,932.68,3.19%
East,3/11/2016,4,937.42,934.76,0.28%
East,3/11/2016,5,934.35,943.98,1.03%
East,3/11/2016,6,1009.40,1013.33,0.39%
East,3/11/2016,7,1105.07,1121.87,1.52%
East,3/11/2016,8,1179.01,1171.27,0.66%
East,3/11/2016,9,1209.22,1186.58,1.87%
East,3/11/2016,10,1256.85,1241.41,1.23%
East,3/11/2016,11,1273.91,1248.56,1.99%
East,3/11/2016,12,1264.88,1234.00,2.44%
East,3/11/2016,13,1265.87,1224.93,3.23%
East,3/11/2016,14,1254.50,1226.38,2.24%
East,3/11/2016,15,1233.02,1221.57,0.93%
East,3/11/2016,16,1254.21,1221.70,2.59%
East,3/11/2016,17,1248.70,1226.20,1.80%
East,3/11/2016,18,1230.75,1245.22,1.18%
East,3/11/2016,19,1260.92,1291.00,2.39%
East,3/11/2016,20,1284.60,1274.71,0.77%
East,3/11/2016,21,1236.86,1244.23,0.60%
East,3/11/2016,22,1197.20,1192.86,0.36%
East,3/11/2016,23,1141.64,1118.42,2.03%
East,3/11/2016,24,1055.87,1041.88,1.32%
West,3/11/2016,1,856.67,907.44,5.93%
West,3/11/2016,2,828.47,894.11,7.92%
West,3/11/2016,3,806.48,904.72,12.18%
West,3/11/2016,4,799.51,903.42,13.00%
West,3/11/2016,5,816.96,908.10,11.16%
West,3/11/2016,6,862.40,945.67,9.66%
West,3/11/2016,7,961.00,1038.96,8.11%
West,3/11/2016,8,1010.01,1083.04,7.23%
West,3/11/2016,9,1013.63,1082.12,6.76%
West,3/11/2016,10,1022.31,1095.69,7.18%
West,3/11/2016,11,1031.12,1097.38,6.43%
West,3/11/2016,12,1032.29,1101.19,6.67%
West,3/11/2016,13,1024.11,1097.65,7.18%
West,3/11/2016,14,1020.03,1099.29,7.77%
West,3/11/2016,15,1013.76,1103.55,8.86%
West,3/11/2016,16,1006.08,1095.71,8.91%
West,3/11/2016,17,1002.56,1083.86,8.11%
West,3/11/2016,18,1006.62,1098.98,9.18%
West,3/11/2016,19,1039.01,1128.05,8.57%
West,3/11/2016,20,1053.81,1134.02,7.61%
West,3/11/2016,21,1035.28,1111.06,7.32%
West,3/11/2016,22,1001.66,1088.10,8.63%
West,3/11/2016,23,961.63,1029.43,7.05%
West,3/11/2016,24,932.77,951.12,1.97%
FarWest,3/11/2016,1,1865.49,1979.89,6.13%
FarWest,3/11/2016,2,1851.69,1925.65,3.99%
FarWest,3/11/2016,3,1857.19,1878.61,1.15%
FarWest,3/11/2016,4,1853.89,1895.94,2.27%
FarWest,3/11/2016,5,1874.53,1956.40,4.37%
