Region,Date,Hour,Actual,Predicted,Delta
North,2/9/2016,20,813.67,815.27,0.20%
North,2/9/2016,21,820.65,810.52,1.23%
North,2/9/2016,22,805.83,823.72,2.22%
North,2/9/2016,23,767.09,799.56,4.23%
North,2/9/2016,24,735.70,760.28,3.34%
NorthCentral,2/9/2016,1,11595.93,11790.72,1.68%
NorthCentral,2/9/2016,2,11538.66,11861.64,2.80%
NorthCentral,2/9/2016,3,11647.94,11761.59,0.98%
NorthCentral,2/9/2016,4,11904.39,11919.21,0.12%
NorthCentral,2/9/2016,5,12530.92,12608.63,0.62%
NorthCentral,2/9/2016,6,13799.79,13924.44,0.90%
NorthCentral,2/9/2016,7,15620.40,15290.68,2.11%
NorthCentral,2/9/2016,8,15974.41,15924.07,0.32%
NorthCentral,2/9/2016,9,14908.41,14240.88,4.48%
NorthCentral,2/9/2016,10,14042.10,13252.41,5.62%
NorthCentral,2/9/2016,11,13316.70,12663.30,4.91%
NorthCentral,2/9/2016,12,12634.28,12035.92,4.74%
NorthCentral,2/9/2016,13,12061.00,11470.74,4.89%
NorthCentral,2/9/2016,14,11614.05,11270.03,2.96%
NorthCentral,2/9/2016,15,11196.51,10940.49,2.29%
NorthCentral,2/9/2016,16,10920.72,10788.89,1.21%
NorthCentral,2/9/2016,17,10926.35,10803.97,1.12%
NorthCentral,2/9/2016,18,11274.99,11034.32,2.13%
NorthCentral,2/9/2016,19,12274.67,11880.02,3.22%
NorthCentral,2/9/2016,20,12651.45,12224.56,3.37%
NorthCentral,2/9/2016,21,12631.32,12031.90,4.75%
NorthCentral,2/9/2016,22,12300.11,12172.51,1.04%
NorthCentral,2/9/2016,23,11568.30,12249.77,5.89%
NorthCentral,2/9/2016,24,10851.61,11269.75,3.85%
South,2/9/2016,1,2699.84,2685.60,0.53%
South,2/9/2016,2,2667.20,2699.57,1.21%
South,2/9/2016,3,2685.36,2689.82,0.17%
South,2/9/2016,4,2731.86,2795.25,2.32%
South,2/9/2016,5,2843.66,2817.23,0.93%
South,2/9/2016,6,3127.31,2961.72,5.30%
South,2/9/2016,7,3679.28,3522.94,4.25%
South,2/9/2016,8,3804.03,3724.95,2.08%
South,2/9/2016,9,3543.55,3537.77,0.16%
South,2/9/2016,10,3285.07,3166.61,3.61%
South,2/9/2016,11,3034.63,2887.37,4.85%
South,2/9/2016,12,2841.74,2800.34,1.46%
South,2/9/2016,13,2752.37,2788.41,1.31%
South,2/9/2016,14,2706.86,2762.99,2.07%
South,2/9/2016,15,2682.62,2731.03,1.80%
South,2/9/2016,16,2693.66,2745.19,1.91%
South,2/9/2016,17,2711.05,2716.72,0.21%
South,2/9/2016,18,2693.70,2806.56,4.19%
South,2/9/2016,19,2825.44,2864.25,1.37%
South,2/9/2016,20,2971.86,3004.76,1.11%
South,2/9/2016,21,2986.97,3042.57,1.86%
South,2/9/2016,22,2939.18,3037.15,3.33%
South,2/9/2016,23,2790.96,2956.21,5.92%
South,2/9/2016,24,2554.66,2752.30,7.74%
SouthCentral,2/9/2016,1,5517.90,5612.55,1.72%
SouthCentral,2/9/2016,2,5494.41,5510.00,0.28%
SouthCentral,2/9/2016,3,5543.11,5597.54,0.98%
SouthCentral,2/9/2016,4,5685.05,5638.57,0.82%
SouthCentral,2/9/2016,5,5966.96,5904.42,1.05%
SouthCentral,2/9/2016,6,6615.24,6320.11,4.46%
SouthCentral,2/9/2016,7,7509.29,7302.17,2.76%
SouthCentral,2/9/2016,8,7649.72,7380.05,3.53%
SouthCentral,2/9/2016,9,7105.67,6828.69,3.90%
SouthCentral,2/9/2016,10,6572.06,6340.26,3.53%
SouthCentral,2/9/2016,11,6141.57,5953.09,3.07%
SouthCentral,2/9/2016,12,5786.18,5684.80,1.75%
SouthCentral,2/9/2016,13,5544.60,5511.36,0.60%
SouthCentral,2/9/2016,14,5401.56,5408.26,0.12%
SouthCentral,2/9/2016,15,5299.38,5339.77,0.76%
SouthCentral,2/9/2016,16,5265.49,5348.54,1.58%
SouthCentral,2/9/2016,17,5293.01,5367.03,1.40%
SouthCentral,2/9/2016,18,5448.08,5467.88,0.36%
SouthCentral,2/9/2016,19,5829.87,5762.43,1.16%
SouthCentral,2/9/2016,20,6057.63,6054.35,0.05%
SouthCentral,2/9/2016,21,5972.51,6086.30,1.91%
SouthCentral,2/9/2016,22,5779.62,5985.31,3.56%
SouthCentral,2/9/2016,23,5397.36,5349.86,0.88%
SouthCentral,2/9/2016,24,5010.54,5115.94,2.10%
Totals,2/9/2016,1,34524.98,34519.12,0.02%
Totals,2/9/2016,2,34315.75,34535.93,0.64%
Totals,2/9/2016,3,34569.37,34991.24,1.22%
Totals,2/9/2016,4,35189.67,35110.12,0.23%
Totals,2/9/2016,5,36772.72,36251.93,1.42%
Totals,2/9/2016,6,40214.92,39427.31,1.96%
Totals,2/9/2016,7,45022.41,43952.81,2.38%
Totals,2/9/2016,8,45877.81,45146.62,1.59%
Totals,2/9/2016,9,43414.70,41941.34,3.39%
Totals,2/9/2016,10,41242.27,39450.56,4.34%
Totals,2/9/2016,11,39344.73,37947.63,3.55%
Totals,2/9/2016,12,37601.76,36462.84,3.03%
Totals,2/9/2016,13,36176.96,35354.09,2.27%
Totals,2/9/2016,14,35197.35,34778.74,1.19%
Totals,2/9/2016,15,34330.16,34182.02,0.43%
Totals,2/9/2016,16,33859.19,33865.47,0.02%
Totals,2/9/2016,17,33816.23,33751.54,0.19%
Totals,2/9/2016,18,34412.22,34297.79,0.33%
Totals,2/9/2016,19,36716.23,36257.22,1.25%
Totals,2/9/2016,20,37832.45,37352.73,1.27%
Totals,2/9/2016,21,37688.65,37218.18,1.25%
Totals,2/9/2016,22,36704.50,36883.02,0.49%
Totals,2/9/2016,23,34638.61,35550.28,2.63%
Totals,2/9/2016,24,32613.31,33508.89,2.75%
Coast,2/10/2016,1,8953.38,8907.95,0.51%
Coast,2/10/2016,2,8863.66,8790.20,0.83%
Coast,2/10/2016,3,8869.33,8767.71,1.15%
Coast,2/10/2016,4,8980.25,8935.59,0.50%
Coast,2/10/2016,5,9372.32,9043.28,3.51%
Coast,2/10/2016,6,10252.87,9986.30,2.60%
Coast,2/10/2016,7,11316.74,11185.86,1.16%
Coast,2/10/2016,8,11477.03,10966.58,4.45%
Coast,2/10/2016,9,11180.24,10742.02,3.92%
Coast,2/10/2016,10,10874.99,10642.70,2.14%
Coast,2/10/2016,11,10633.45,10530.02,0.97%
Coast,2/10/2016,12,10351.92,10432.12,0.77%
Coast,2/10/2016,13,10199.71,10336.34,1.34%
Coast,2/10/2016,14,10094.06,10246.10,1.51%
Coast,2/10/2016,15,10044.45,10204.65,1.59%
Coast,2/10/2016,16,9984.45,10076.06,0.92%
Coast,2/10/2016,17,9930.60,9919.66,0.11%
Coast,2/10/2016,18,9950.72,10137.88,1.88%
Coast,2/10/2016,19,10306.84,10659.43,3.42%
Coast,2/10/2016,20,10452.91,10515.13,0.60%
Coast,2/10/2016,21,10351.49,10502.06,1.45%
Coast,2/10/2016,22,10041.11,10043.45,0.02%
Coast,2/10/2016,23,9454.67,9412.67,0.44%
Coast,2/10/2016,24,8880.03,8835.12,0.51%
East,2/10/2016,1,1213.07,1177.36,2.94%
East,2/10/2016,2,1243.77,1188.44,4.45%
East,2/10/2016,3,1255.12,1206.90,3.84%
East,2/10/2016,4,1291.44,1303.84,0.96%
East,2/10/2016,5,1350.44,1367.62,1.27%
East,2/10/2016,6,1424.51,1464.94,2.84%
East,2/10/2016,7,1623.11,1638.02,0.92%
East,2/10/2016,8,1655.88,1665.73,0.59%
East,2/10/2016,9,1555.17,1547.52,0.49%
East,2/10/2016,10,1496.97,1470.42,1.77%
East,2/10/2016,11,1429.88,1396.55,2.33%
East,2/10/2016,12,1332.78,1325.15,0.57%
East,2/10/2016,13,1283.07,1262.47,1.61%
East,2/10/2016,14,1253.42,1219.24,2.73%
East,2/10/2016,15,1226.98,1201.98,2.04%
East,2/10/2016,16,1188.23,1184.50,0.31%
East,2/10/2016,17,1202.42,1185.64,1.40%
East,2/10/2016,18,1220.35,1197.53,1.87%
East,2/10/2016,19,1313.15,1297.12,1.22%
East,2/10/2016,20,1344.48,1315.74,2.14%
East,2/10/2016,21,1333.44,1283.74,3.73%
East,2/10/2016,22,1302.01,1230.83,5.47%
East,2/10/2016,23,1221.08,1161.84,4.85%
East,2/10/2016,24,1113.99,1061.66,4.70%
West,2/10/2016,1,976.94,1004.67,2.84%
West,2/10/2016,2,979.14,1028.66,5.06%
West,2/10/2016,3,1007.69,1052.18,4.42%
West,2/10/2016,4,1037.47,1055.13,1.70%
West,2/10/2016,5,1079.27,1077.29,0.18%
West,2/10/2016,6,1165.82,1191.40,2.19%
West,2/10/2016,7,1302.41,1331.71,2.25%
West,2/10/2016,8,1351.08,1362.21,0.82%
West,2/10/2016,9,1269.01,1238.67,2.39%
West,2/10/2016,10,1171.60,1154.49,1.46%
West,2/10/2016,11,1112.27,1098.67,1.22%
West,2/10/2016,12,1042.68,1039.93,0.26%
West,2/10/2016,13,1004.71,1002.40,0.23%
West,2/10/2016,14,973.91,983.15,0.95%
West,2/10/2016,15,969.13,976.19,0.73%
West,2/10/2016,16,976.22,974.75,0.15%
West,2/10/2016,17,979.08,979.11,0.00%
West,2/10/2016,18,973.38,981.04,0.79%
West,2/10/2016,19,1009.71,1021.92,1.21%
West,2/10/2016,20,1049.18,1038.14,1.05%
West,2/10/2016,21,1046.66,1025.67,2.01%
West,2/10/2016,22,1021.05,1012.00,0.89%
West,2/10/2016,23,963.97,974.94,1.14%
West,2/10/2016,24,912.78,934.50,2.38%
FarWest,2/10/2016,1,1982.85,2032.78,2.52%
FarWest,2/10/2016,2,1981.80,2020.35,1.95%
FarWest,2/10/2016,3,1994.57,2021.75,1.36%
FarWest,2/10/2016,4,2012.03,2057.98,2.28%
FarWest,2/10/2016,5,2037.16,2067.74,1.50%
FarWest,2/10/2016,6,2110.34,2097.80,0.59%
FarWest,2/10/2016,7,2210.36,2195.77,0.66%
FarWest,2/10/2016,8,2251.24,2257.15,0.26%
FarWest,2/10/2016,9,2187.50,2156.44,1.42%
FarWest,2/10/2016,10,2134.55,2101.48,1.55%
FarWest,2/10/2016,11,2089.05,2075.33,0.66%
FarWest,2/10/2016,12,2042.45,2040.05,0.12%
FarWest,2/10/2016,13,2016.93,2020.00,0.15%
FarWest,2/10/2016,14,2013.73,2034.69,1.04%
FarWest,2/10/2016,15,2008.94,2025.60,0.83%
FarWest,2/10/2016,16,2002.22,2010.78,0.43%
FarWest,2/10/2016,17,1987.02,2009.18,1.11%
FarWest,2/10/2016,18,1971.39,1997.16,1.31%
FarWest,2/10/2016,19,1981.33,2015.63,1.73%
FarWest,2/10/2016,20,2031.65,2054.03,1.10%
FarWest,2/10/2016,21,2041.23,2062.27,1.03%
FarWest,2/10/2016,22,2029.65,2036.77,0.35%
FarWest,2/10/2016,23,1988.09,2029.86,2.10%
FarWest,2/10/2016,24,1936.51,1951.18,0.76%
North,2/10/2016,1,722.66,724.05,0.19%
North,2/10/2016,2,726.45,765.58,5.39%
North,2/10/2016,3,740.42,811.90,9.65%
North,2/10/2016,4,759.43,794.28,4.59%
North,2/10/2016,5,782.65,824.90,5.40%
North,2/10/2016,6,844.36,867.07,2.69%
North,2/10/2016,7,935.88,942.37,0.69%
North,2/10/2016,8,957.07,1005.96,5.11%
North,2/10/2016,9,913.79,947.40,3.68%
North,2/10/2016,10,869.50,868.90,0.07%
North,2/10/2016,11,841.38,821.81,2.33%
North,2/10/2016,12,808.20,776.64,3.91%
North,2/10/2016,13,773.11,751.95,2.74%
North,2/10/2016,14,745.52,730.78,1.98%
North,2/10/2016,15,727.52,721.53,0.82%
North,2/10/2016,16,715.46,721.52,0.85%
North,2/10/2016,17,704.70,714.72,1.42%
North,2/10/2016,18,703.25,714.48,1.60%
North,2/10/2016,19,740.70,745.36,0.63%
North,2/10/2016,20,759.51,748.10,1.50%
North,2/10/2016,21,757.01,755.14,0.25%
North,2/10/2016,22,735.28,728.22,0.96%
North,2/10/2016,23,693.71,697.49,0.55%
North,2/10/2016,24,654.38,651.22,0.48%
NorthCentral,2/10/2016,1,10525.96,10758.76,2.21%
NorthCentral,2/10/2016,2,10515.19,10803.53,2.74%
NorthCentral,2/10/2016,3,10726.83,11397.35,6.25%
NorthCentral,2/10/2016,4,11068.59,11435.64,3.32%
NorthCentral,2/10/2016,5,11776.33,12255.90,4.07%
NorthCentral,2/10/2016,6,13169.75,13707.92,4.09%
NorthCentral,2/10/2016,7,15020.97,15098.50,0.52%
NorthCentral,2/10/2016,8,15441.92,15965.93,3.39%
NorthCentral,2/10/2016,9,14399.55,14240.88,1.10%
NorthCentral,2/10/2016,10,13481.01,13163.22,2.36%
NorthCentral,2/10/2016,11,12736.18,12134.69,4.72%
NorthCentral,2/10/2016,12,12086.25,11857.63,1.89%
NorthCentral,2/10/2016,13,11555.37,11356.93,1.72%
NorthCentral,2/10/2016,14,11228.19,11053.51,1.56%
NorthCentral,2/10/2016,15,10889.41,10940.49,0.47%
NorthCentral,2/10/2016,16,10707.04,10788.89,0.76%
NorthCentral,2/10/2016,17,10685.26,10803.97,1.11%
NorthCentral,2/10/2016,18,10828.23,10870.20,0.39%
NorthCentral,2/10/2016,19,11527.90,11481.72,0.40%
NorthCentral,2/10/2016,20,11783.13,11654.76,1.09%
NorthCentral,2/10/2016,21,11672.47,11521.49,1.29%
NorthCentral,2/10/2016,22,11281.28,11021.47,2.30%
NorthCentral,2/10/2016,23,10447.99,10266.58,1.74%
NorthCentral,2/10/2016,24,9599.47,9436.14,1.70%
South,2/10/2016,1,2430.62,2755.29,13.36%
South,2/10/2016,2,2396.33,2693.25,12.39%
South,2/10/2016,3,2416.29,2689.82,11.32%
South,2/10/2016,4,2482.69,2684.24,8.12%
South,2/10/2016,5,2622.27,2795.73,6.61%
South,2/10/2016,6,2932.65,3069.14,4.65%
South,2/10/2016,7,3489.67,3567.75,2.24%
South,2/10/2016,8,3608.64,3590.39,0.51%
South,2/10/2016,9,3321.35,2972.14,10.51%
South,2/10/2016,10,3088.81,2964.85,4.01%
South,2/10/2016,11,2890.88,2865.53,0.88%
South,2/10/2016,12,2764.18,2800.34,1.31%
South,2/10/2016,13,2712.40,2788.41,2.80%
South,2/10/2016,14,2708.77,2762.99,2.00%
South,2/10/2016,15,2740.13,2847.22,3.91%
South,2/10/2016,16,2771.27,2837.81,2.40%
South,2/10/2016,17,2787.64,3076.37,10.36%
South,2/10/2016,18,2753.88,2786.90,1.20%
South,2/10/2016,19,2829.62,2902.06,2.56%
South,2/10/2016,20,2943.52,2960.95,0.59%
South,2/10/2016,21,2945.81,2989.22,1.47%
South,2/10/2016,22,2887.63,2877.22,0.36%
South,2/10/2016,23,2707.01,2737.88,1.14%
South,2/10/2016,24,2461.52,2517.68,2.28%
SouthCentral,2/10/2016,1,4793.40,4979.76,3.89%
SouthCentral,2/10/2016,2,4748.26,5033.84,6.01%
SouthCentral,2/10/2016,3,4804.42,4647.18,3.27%
SouthCentral,2/10/2016,4,4941.59,4843.84,1.98%
SouthCentral,2/10/2016,5,5226.68,5230.08,0.06%
SouthCentral,2/10/2016,6,5895.95,5925.56,0.50%
SouthCentral,2/10/2016,7,6850.55,6693.39,2.29%
SouthCentral,2/10/2016,8,7068.45,7177.43,1.54%
SouthCentral,2/10/2016,9,6626.42,6453.25,2.61%
SouthCentral,2/10/2016,10,6173.73,6258.08,1.37%
SouthCentral,2/10/2016,11,5853.15,5960.03,1.83%
SouthCentral,2/10/2016,12,5590.87,5694.35,1.85%
SouthCentral,2/10/2016,13,5434.26,5483.28,0.90%
SouthCentral,2/10/2016,14,5352.05,5393.99,0.78%
SouthCentral,2/10/2016,15,5319.86,5361.32,0.78%
SouthCentral,2/10/2016,16,5344.08,5380.00,0.67%
SouthCentral,2/10/2016,17,5391.52,5420.63,0.54%
SouthCentral,2/10/2016,18,5457.89,5500.30,0.78%
SouthCentral,2/10/2016,19,5737.79,5743.23,0.09%
SouthCentral,2/10/2016,20,5854.37,5783.54,1.21%
SouthCentral,2/10/2016,21,5828.88,5682.87,2.50%
SouthCentral,2/10/2016,22,5596.76,5583.07,0.24%
SouthCentral,2/10/2016,23,5138.48,5153.79,0.30%
SouthCentral,2/10/2016,24,4714.67,4710.82,0.08%
Totals,2/10/2016,1,31598.88,32340.62,2.35%
Totals,2/10/2016,2,31454.59,32323.85,2.76%
Totals,2/10/2016,3,31814.67,32594.80,2.45%
Totals,2/10/2016,4,32573.50,33110.55,1.65%
Totals,2/10/2016,5,34247.12,34662.54,1.21%
Totals,2/10/2016,6,37796.25,38310.13,1.36%
Totals,2/10/2016,7,42749.70,42653.36,0.23%
Totals,2/10/2016,8,43811.31,43991.38,0.41%
Totals,2/10/2016,9,41453.02,40298.34,2.79%
Totals,2/10/2016,10,39291.17,38624.14,1.70%
Totals,2/10/2016,11,37586.24,36882.63,1.87%
Totals,2/10/2016,12,36019.34,35966.22,0.15%
Totals,2/10/2016,13,34979.56,35001.79,0.06%
Totals,2/10/2016,14,34369.64,34424.46,0.16%
Totals,2/10/2016,15,33926.43,34278.98,1.04%
Totals,2/10/2016,16,33688.98,33974.31,0.85%
Totals,2/10/2016,17,33668.24,34109.28,1.31%
Totals,2/10/2016,18,33859.09,34185.48,0.96%
Totals,2/10/2016,19,35447.05,35866.46,1.18%
Totals,2/10/2016,20,36218.76,36070.39,0.41%
Totals,2/10/2016,21,35976.97,35822.47,0.43%
Totals,2/10/2016,22,34894.76,34533.01,1.04%
Totals,2/10/2016,23,32615.01,32435.05,0.55%
Totals,2/10/2016,24,30273.35,30098.30,0.58%
Coast,2/11/2016,1,8521.79,8398.08,1.45%
Coast,2/11/2016,2,8382.61,8180.91,2.41%
Coast,2/11/2016,3,8320.59,8216.06,1.26%
Coast,2/11/2016,4,8358.78,8149.76,2.50%
Coast,2/11/2016,5,8583.63,8300.12,3.30%
Coast,2/11/2016,6,9246.57,9008.15,2.58%
Coast,2/11/2016,7,10208.55,9941.18,2.62%
Coast,2/11/2016,8,10316.91,10186.41,1.26%
Coast,2/11/2016,9,10184.37,10154.85,0.29%
Coast,2/11/2016,10,10139.10,10179.64,0.40%
Coast,2/11/2016,11,10178.78,10355.23,1.73%
Coast,2/11/2016,12,10193.93,10415.91,2.18%
Coast,2/11/2016,13,10225.73,10322.63,0.95%
Coast,2/11/2016,14,10380.90,10840.91,4.43%
Coast,2/11/2016,15,10431.86,11098.49,6.39%
Coast,2/11/2016,16,10450.97,11000.14,5.25%
Coast,2/11/2016,17,10435.78,10727.17,2.79%
Coast,2/11/2016,18,10281.05,10538.34,2.50%
Coast,2/11/2016,19,10467.28,10641.88,1.67%
Coast,2/11/2016,20,10527.24,10709.83,1.73%
Coast,2/11/2016,21,10291.82,10480.05,1.83%
Coast,2/11/2016,22,9879.65,10062.67,1.85%
Coast,2/11/2016,23,9235.05,9435.80,2.17%
Coast,2/11/2016,24,8554.11,8912.57,4.19%
East,2/11/2016,1,1093.23,1031.92,5.61%
East,2/11/2016,2,1072.35,1023.48,4.56%
East,2/11/2016,3,1051.67,1000.54,4.86%
East,2/11/2016,4,1076.19,1016.43,5.55%
East,2/11/2016,5,1102.41,1048.81,4.86%
East,2/11/2016,6,1208.00,1139.87,5.64%
East,2/11/2016,7,1372.95,1329.04,3.20%
East,2/11/2016,8,1402.46,1358.01,3.17%
East,2/11/2016,9,1312.00,1291.35,1.57%
East,2/11/2016,10,1314.29,1287.80,2.02%
East,2/11/2016,11,1272.14,1252.24,1.56%
East,2/11/2016,12,1224.39,1213.68,0.87%
East,2/11/2016,13,1211.54,1200.07,0.95%
East,2/11/2016,14,1211.62,1207.49,0.34%
East,2/11/2016,15,1220.95,1213.40,0.62%
East,2/11/2016,16,1218.34,1196.62,1.78%
East,2/11/2016,17,1224.78,1191.62,2.71%
East,2/11/2016,18,1213.22,1170.67,3.51%
East,2/11/2016,19,1276.84,1227.32,3.88%
East,2/11/2016,20,1291.42,1244.91,3.60%
East,2/11/2016,21,1266.13,1235.64,2.41%
East,2/11/2016,22,1220.52,1187.95,2.67%
East,2/11/2016,23,1127.97,1102.29,2.28%
East,2/11/2016,24,1029.93,1035.49,0.54%
West,2/11/2016,1,871.47,886.61,1.74%
West,2/11/2016,2,862.64,885.04,2.60%
West,2/11/2016,3,863.08,899.82,4.26%
West,2/11/2016,4,871.05,902.06,3.56%
West,2/11/2016,5,894.39,939.92,5.09%
West,2/11/2016,6,952.40,1017.61,6.85%
West,2/11/2016,7,1060.65,1134.82,6.99%
West,2/11/2016,8,1109.14,1173.58,5.81%
West,2/11/2016,9,1077.38,1117.67,3.74%
West,2/11/2016,10,1055.02,1083.50,2.70%
West,2/11/2016,11,1038.06,1050.15,1.16%
West,2/11/2016,12,1023.14,1021.10,0.20%
West,2/11/2016,13,998.10,995.87,0.22%
West,2/11/2016,14,996.22,980.77,1.55%
West,2/11/2016,15,998.18,979.69,1.85%
West,2/11/2016,16,998.34,975.54,2.28%
West,2/11/2016,17,1008.13,984.75,2.32%
West,2/11/2016,18,1002.46,981.81,2.06%
West,2/11/2016,19,1028.75,1010.73,1.75%
West,2/11/2016,20,1050.05,1023.39,2.54%
West,2/11/2016,21,1031.08,1010.45,2.00%
West,2/11/2016,22,997.87,995.83,0.20%
West,2/11/2016,23,944.61,976.67,3.39%
West,2/11/2016,24,896.80,947.99,5.71%
FarWest,2/11/2016,1,1920.44,1927.28,0.36%
FarWest,2/11/2016,2,1918.97,1937.67,0.97%
FarWest,2/11/2016,3,1926.73,1911.36,0.80%
FarWest,2/11/2016,4,1938.93,1922.02,0.87%
FarWest,2/11/2016,5,1953.09,1945.75,0.38%
FarWest,2/11/2016,6,2009.47,1991.34,0.90%
FarWest,2/11/2016,7,2108.13,2069.84,1.82%
FarWest,2/11/2016,8,2145.90,2140.41,0.26%
FarWest,2/11/2016,9,2091.95,2118.95,1.29%
FarWest,2/11/2016,10,2056.29,2050.74,0.27%
FarWest,2/11/2016,11,2036.44,2068.96,1.60%
FarWest,2/11/2016,12,2015.04,2037.29,1.10%
FarWest,2/11/2016,13,1997.62,2020.00,1.12%
FarWest,2/11/2016,14,1988.12,2034.69,2.34%
FarWest,2/11/2016,15,1992.98,2025.60,1.64%
FarWest,2/11/2016,16,2001.34,2010.78,0.47%
FarWest,2/11/2016,17,1999.32,2009.18,0.49%
FarWest,2/11/2016,18,1970.34,2002.23,1.62%
FarWest,2/11/2016,19,1978.86,2016.68,1.91%
FarWest,2/11/2016,20,2038.26,2059.55,1.04%
FarWest,2/11/2016,21,2026.91,2060.29,1.65%
FarWest,2/11/2016,22,2002.10,2059.04,2.84%
FarWest,2/11/2016,23,1964.26,2029.87,3.34%
FarWest,2/11/2016,24,1916.67,1992.97,3.98%
North,2/11/2016,1,627.42,637.30,1.58%
North,2/11/2016,2,619.90,637.97,2.91%
North,2/11/2016,3,620.07,615.42,0.75%
North,2/11/2016,4,628.63,621.96,1.06%
North,2/11/2016,5,654.69,651.16,0.54%
North,2/11/2016,6,706.08,687.41,2.64%
North,2/11/2016,7,788.05,760.13,3.54%
North,2/11/2016,8,815.20,807.78,0.91%
North,2/11/2016,9,789.93,776.66,1.68%
North,2/11/2016,10,765.97,768.11,0.28%
North,2/11/2016,11,753.55,768.51,1.99%
North,2/11/2016,12,736.01,760.03,3.26%
North,2/11/2016,13,721.19,738.63,2.42%
North,2/11/2016,14,718.37,729.05,1.49%
North,2/11/2016,15,715.22,723.29,1.13%
North,2/11/2016,16,705.13,717.21,1.71%
North,2/11/2016,17,707.74,715.39,1.08%
North,2/11/2016,18,707.34,713.90,0.93%
North,2/11/2016,19,738.68,753.39,1.99%
North,2/11/2016,20,749.59,754.51,0.66%
North,2/11/2016,21,736.12,753.77,2.40%
North,2/11/2016,22,713.66,750.22,5.12%
North,2/11/2016,23,677.21,704.36,4.01%
North,2/11/2016,24,649.09,693.07,6.78%
NorthCentral,2/11/2016,1,9025.71,8874.97,1.67%
NorthCentral,2/11/2016,2,8813.03,8672.80,1.59%
NorthCentral,2/11/2016,3,8783.61,8706.87,0.87%
NorthCentral,2/11/2016,4,8928.96,8864.77,0.72%
NorthCentral,2/11/2016,5,9374.76,9227.48,1.57%
NorthCentral,2/11/2016,6,10388.60,10151.07,2.29%
NorthCentral,2/11/2016,7,12059.85,11437.79,5.16%
NorthCentral,2/11/2016,8,12575.41,12266.32,2.46%
NorthCentral,2/11/2016,9,12037.74,11913.31,1.03%
NorthCentral,2/11/2016,10,11567.09,11427.41,1.21%
NorthCentral,2/11/2016,11,11253.33,11468.42,1.91%
NorthCentral,2/11/2016,12,11046.13,11344.80,2.70%
NorthCentral,2/11/2016,13,10939.30,11141.93,1.85%
NorthCentral,2/11/2016,14,10912.10,11062.94,1.38%
NorthCentral,2/11/2016,15,10858.79,10984.12,1.15%
NorthCentral,2/11/2016,16,10851.26,10808.95,0.39%
NorthCentral,2/11/2016,17,10917.58,10803.97,1.04%
NorthCentral,2/11/2016,18,10938.77,10870.20,0.63%
NorthCentral,2/11/2016,19,11409.31,11481.72,0.63%
NorthCentral,2/11/2016,20,11565.21,11654.76,0.77%
NorthCentral,2/11/2016,21,11317.78,11427.31,0.97%
NorthCentral,2/11/2016,22,10799.67,11021.47,2.05%
NorthCentral,2/11/2016,23,9996.67,10317.44,3.21%
NorthCentral,2/11/2016,24,9135.83,9537.81,4.40%
South,2/11/2016,1,2293.58,2325.64,1.40%
South,2/11/2016,2,2224.25,2238.48,0.64%
South,2/11/2016,3,2211.48,2226.10,0.66%
South,2/11/2016,4,2239.60,2285.05,2.03%
South,2/11/2016,5,2319.82,2360.18,1.74%
South,2/11/2016,6,2547.27,2873.50,12.81%
South,2/11/2016,7,3024.42,3285.45,8.63%
South,2/11/2016,8,3119.23,3327.55,6.68%
South,2/11/2016,9,2943.40,2778.11,5.62%
South,2/11/2016,10,2830.05,2742.70,3.09%
South,2/11/2016,11,2752.86,2798.36,1.65%
South,2/11/2016,12,2732.93,2788.91,2.05%
South,2/11/2016,13,2738.92,2841.62,3.75%
South,2/11/2016,14,2796.60,2996.77,7.16%
South,2/11/2016,15,2848.47,3094.34,8.63%
South,2/11/2016,16,2897.44,3105.82,7.19%
South,2/11/2016,17,2927.43,3161.62,8.00%
South,2/11/2016,18,2864.97,2998.64,4.67%
South,2/11/2016,19,2916.69,2876.54,1.38%
South,2/11/2016,20,3005.88,2955.89,1.66%
South,2/11/2016,21,2959.72,2999.39,1.34%
South,2/11/2016,22,2861.87,2879.11,0.60%
South,2/11/2016,23,2672.04,2741.38,2.60%
South,2/11/2016,24,2406.69,2532.88,5.24%
SouthCentral,2/11/2016,1,4565.54,4450.06,2.53%
SouthCentral,2/11/2016,2,4443.60,4285.80,3.55%
SouthCentral,2/11/2016,3,4428.87,4205.72,5.04%
SouthCentral,2/11/2016,4,4514.60,4312.48,4.48%
SouthCentral,2/11/2016,5,4735.33,4417.58,6.71%
SouthCentral,2/11/2016,6,5291.25,5187.22,1.97%
SouthCentral,2/11/2016,7,6168.03,6122.66,0.74%
SouthCentral,2/11/2016,8,6375.18,6224.57,2.36%
SouthCentral,2/11/2016,9,6080.84,5687.53,6.47%
SouthCentral,2/11/2016,10,5825.93,5622.44,3.49%
SouthCentral,2/11/2016,11,5608.93,5530.50,1.40%
SouthCentral,2/11/2016,12,5492.68,5482.61,0.18%
SouthCentral,2/11/2016,13,5466.20,5452.46,0.25%
SouthCentral,2/11/2016,14,5479.23,5479.32,0.00%
SouthCentral,2/11/2016,15,5519.24,5511.71,0.14%
SouthCentral,2/11/2016,16,5575.01,5543.52,0.56%
SouthCentral,2/11/2016,17,5570.34,5548.41,0.39%
SouthCentral,2/11/2016,18,5675.66,5570.38,1.85%
