Date,Texas,TexasPredicted,TexasDelta,Coastal,CoastalPredicted,CoastalDelta,East,EastPredicted,EastDelta,Far West,FarWestPredicted,FarWestDelta,North,NorthPredicted,NorthDelta,North Cental,NorthCentralPredicted,NorthCentralDelta,South,SouthPredicted,SouthDelta,South Central,SouthCentralPredicted,SouthCentralDelta,West,WestPredicted,WestDelta
1/25/16 10:00:00,35067.83,35448.12,1.08%,10397.26,10350.18,0.45%,1192.45,1253.99,5.16%,2055.59,2071.32,0.77%,787.72,782.52,0.66%,11375.74,11469.49,0.82%,2699.54,2769.99,2.61%,5511.89,5621.37,1.99%,1047.64,1129.26,7.79%
1/25/16 11:00:00,34845.58,35333.23,1.40%,10446.24,10480.74,0.33%,1210.48,1257.04,3.85%,2030.71,2067.00,1.79%,776.13,783.54,0.96%,11231.74,11303.27,0.64%,2702.96,2807.73,3.88%,5429.45,5556.08,2.33%,1017.85,1077.83,5.89%
1/25/16 12:00:00,34686.76,35120.23,1.25%,10495.20,10417.38,0.74%,1212.14,1238.06,2.14%,2000.12,2067.37,3.36%,759.23,759.70,0.06%,11089.56,11326.15,2.13%,2724.71,2784.67,2.20%,5411.35,5497.75,1.60%,994.45,1029.13,3.49%
1/25/16 13:00:00,34589.02,34895.28,0.89%,10516.68,10480.90,0.34%,1207.24,1230.45,1.92%,1987.78,2023.22,1.78%,745.02,743.50,0.20%,10970.61,11124.26,1.40%,2758.22,2790.32,1.16%,5416.12,5499.16,1.53%,987.34,1003.48,1.64%
1/25/16 14:00:00,34278.62,34428.97,0.44%,10382.33,10240.77,1.36%,1218.28,1219.13,0.07%,1977.65,2028.83,2.59%,733.42,726.83,0.90%,10780.46,10940.49,1.48%,2782.29,2807.12,0.89%,5423.58,5482.17,1.08%,980.61,983.61,0.31%
1/25/16 15:00:00,34031.84,34608.50,1.69%,10298.18,10567.54,2.62%,1208.93,1208.45,0.04%,1971.11,2010.78,2.01%,720.36,722.04,0.23%,10614.77,10805.22,1.79%,2797.21,2814.93,0.63%,5435.89,5502.70,1.23%,985.38,976.85,0.87%
1/25/16 16:00:00,34044.18,34354.78,0.91%,10265.08,10303.42,0.37%,1194.17,1199.44,0.44%,1974.63,2008.62,1.72%,723.86,720.25,0.50%,10630.43,10803.97,1.63%,2789.83,2804.54,0.53%,5469.22,5537.03,1.24%,996.97,977.50,1.95%
1/25/16 17:00:00,34681.99,35289.36,1.75%,10423.61,10636.07,2.04%,1182.78,1218.50,3.02%,1968.27,1992.21,1.22%,742.76,739.29,0.47%,11001.05,11105.45,0.95%,2785.79,2870.73,3.05%,5575.77,5727.25,2.72%,1001.94,999.88,0.21%
1/25/16 18:00:00,36861.32,37140.26,0.76%,10815.87,10786.41,0.27%,1249.45,1304.30,4.39%,2030.61,2065.58,1.72%,803.66,806.05,0.30%,11954.96,11880.39,0.62%,2974.09,3167.75,6.51%,5969.72,6071.84,1.71%,1062.96,1057.94,0.47%
1/25/16 19:00:00,37248.00,37343.96,0.26%,10830.03,10796.76,0.31%,1260.34,1303.61,3.43%,2073.23,2122.01,2.35%,815.09,805.45,1.18%,12110.22,12030.56,0.66%,3038.14,3090.61,1.73%,6030.56,6122.39,1.52%,1090.38,1072.55,1.64%
1/25/16 20:00:00,36623.81,36709.26,0.23%,10593.95,10521.54,0.68%,1227.35,1290.18,5.12%,2080.63,2102.97,1.07%,817.25,812.21,0.62%,11968.15,11941.28,0.22%,2991.39,3051.71,2.02%,5855.33,5915.78,1.03%,1089.77,1073.60,1.48%
1/25/16 21:00:00,35166.26,35329.55,0.46%,10134.63,10092.96,0.41%,1172.91,1234.97,5.29%,2064.67,2097.54,1.59%,797.32,802.60,0.66%,11536.37,11490.76,0.40%,2868.84,2974.54,3.68%,5527.35,5550.69,0.42%,1064.16,1085.49,2.00%
1/25/16 22:00:00,32885.03,33277.48,1.19%,9464.85,9490.28,0.27%,1128.94,1155.52,2.35%,2012.35,2049.22,1.83%,764.11,790.27,3.42%,10795.57,10793.29,0.02%,2639.61,2741.01,3.84%,5065.38,5222.99,3.11%,1014.21,1034.91,2.04%
1/25/16 23:00:00,30642.42,31274.61,2.06%,8836.43,8855.47,0.22%,1056.86,1069.42,1.19%,1975.67,2017.07,2.10%,738.17,783.44,6.13%,10078.96,10345.19,2.64%,2376.98,2515.20,5.81%,4598.75,4696.35,2.12%,980.60,992.46,1.21%
1/26/16 00:00:00,29364.38,29546.57,0.62%,8407.21,8371.80,0.42%,1038.67,1047.41,0.84%,1953.87,2019.86,3.38%,727.08,760.89,4.65%,9768.50,9707.56,0.62%,2184.34,2279.79,4.37%,4307.05,4388.26,1.89%,977.66,971.00,0.68%
1/26/16 01:00:00,28784.56,29497.57,2.48%,8190.27,8153.73,0.45%,1021.89,1055.39,3.28%,1952.60,2009.25,2.90%,725.23,728.07,0.39%,9669.90,10199.70,5.48%,2082.07,2157.20,3.61%,4161.26,4241.53,1.93%,981.34,952.70,2.92%
1/26/16 02:00:00,28616.42,28869.09,0.88%,8051.53,8051.72,0.00%,1015.59,1070.99,5.45%,1961.60,2019.23,2.94%,729.05,734.09,0.69%,9723.12,9679.23,0.45%,2027.66,2136.99,5.39%,4120.46,4222.29,2.47%,987.41,954.57,3.33%
1/26/16 03:00:00,28958.17,29725.07,2.65%,8041.03,8044.40,0.04%,1034.73,1096.86,6.00%,1972.24,2012.63,2.05%,744.93,760.07,2.03%,9970.34,10374.32,4.05%,2011.79,2098.25,4.30%,4182.96,4396.78,5.11%,1000.15,941.77,5.84%
1/26/16 04:00:00,30120.12,30937.56,2.71%,8234.80,8293.04,0.71%,1095.78,1147.21,4.69%,1991.30,2023.99,1.64%,766.64,799.36,4.27%,10574.35,11039.00,4.39%,2048.39,2137.04,4.33%,4382.31,4487.63,2.40%,1026.56,1010.29,1.59%
1/26/16 05:00:00,33050.19,33621.89,1.73%,8871.25,8977.89,1.20%,1199.23,1250.92,4.31%,2047.85,2056.89,0.44%,825.79,829.68,0.47%,11864.28,12124.36,2.19%,2210.23,2240.28,1.36%,4935.07,5085.17,3.04%,1096.48,1056.70,3.63%
1/26/16 06:00:00,37641.66,37851.20,0.56%,9837.83,9941.18,1.05%,1400.29,1452.39,3.72%,2141.07,2152.26,0.52%,919.59,903.97,1.70%,13714.77,13774.78,0.44%,2596.74,2607.55,0.42%,5819.04,5864.77,0.79%,1212.34,1154.29,4.79%
1/26/16 07:00:00,39563.45,39485.76,0.20%,10268.61,10222.26,0.45%,1428.86,1495.37,4.65%,2208.14,2226.56,0.83%,965.37,941.90,2.43%,14520.97,14457.71,0.44%,2736.62,2715.87,0.76%,6163.13,6224.98,1.00%,1271.75,1201.10,5.56%
1/26/16 08:00:00,39175.77,39841.71,1.70%,10343.15,10357.56,0.14%,1454.37,1499.83,3.13%,2197.72,2200.20,0.11%,958.68,932.20,2.76%,14129.56,14240.88,0.79%,2687.65,2889.97,7.53%,6143.04,6501.66,5.84%,1261.61,1219.42,3.34%
1/26/16 09:00:00,39284.34,40189.35,2.30%,10490.93,10632.61,1.35%,1453.29,1509.54,3.87%,2216.62,2215.64,0.04%,954.63,917.50,3.89%,13967.67,14227.44,1.86%,2722.14,2839.47,4.31%,6224.53,6597.63,5.99%,1254.52,1249.52,0.40%
1/26/16 10:00:00,39349.31,39887.18,1.37%,10618.65,10784.47,1.56%,1421.77,1456.67,2.45%,2237.82,2197.86,1.79%,941.16,909.27,3.39%,13829.55,13888.75,0.43%,2781.98,2895.52,4.08%,6259.21,6492.94,3.73%,1259.16,1261.71,0.20%
1/26/16 11:00:00,39020.41,39017.51,0.01%,10662.18,10589.93,0.68%,1370.55,1392.38,1.59%,2240.61,2182.02,2.61%,922.39,896.64,2.79%,13450.60,13389.37,0.46%,2830.88,2860.29,1.04%,6288.73,6465.62,2.81%,1254.47,1241.26,1.05%
1/26/16 12:00:00,38667.16,37958.92,1.83%,10617.22,10395.86,2.08%,1325.58,1345.07,1.47%,2219.67,2167.40,2.35%,883.48,843.39,4.54%,13166.54,12737.37,3.26%,2863.19,2821.26,1.46%,6346.20,6442.64,1.52%,1245.28,1205.94,3.16%
1/26/16 13:00:00,38690.46,38080.66,1.58%,10642.64,10562.82,0.75%,1294.02,1310.51,1.27%,2234.22,2154.91,3.55%,860.14,822.42,4.39%,13119.36,12805.30,2.39%,2844.92,2835.53,0.33%,6457.41,6398.09,0.92%,1237.74,1191.07,3.77%
1/26/16 14:00:00,38690.51,37812.35,2.27%,10617.08,10406.28,1.99%,1291.08,1279.95,0.86%,2243.06,2175.77,3.00%,841.50,794.33,5.61%,13125.28,12808.92,2.41%,2844.64,2869.65,0.88%,6496.20,6311.97,2.84%,1231.65,1165.48,5.37%
1/26/16 15:00:00,39038.00,37484.13,3.98%,10697.53,10239.08,4.29%,1320.58,1294.28,1.99%,2254.52,2171.09,3.70%,833.29,795.43,4.54%,13209.65,12708.15,3.80%,2875.70,2880.13,0.15%,6612.63,6244.39,5.57%,1234.10,1151.59,6.69%
1/26/16 16:00:00,40049.89,38308.55,4.35%,10904.10,10598.80,2.80%,1344.79,1326.91,1.33%,2270.24,2151.37,5.24%,845.25,779.18,7.82%,13575.18,12912.15,4.88%,2974.01,3042.64,2.31%,6867.24,6311.18,8.10%,1269.09,1186.31,6.52%
1/26/16 17:00:00,41579.51,39544.31,4.89%,11217.75,10910.44,2.74%,1449.50,1389.53,4.14%,2276.29,2178.48,4.30%,873.97,831.16,4.90%,14169.58,13280.83,6.27%,3102.66,3199.25,3.11%,7183.37,6534.49,9.03%,1306.38,1220.12,6.60%
1/26/16 18:00:00,43560.72,41344.10,5.09%,11511.92,11015.22,4.31%,1547.45,1489.40,3.75%,2337.36,2267.43,2.99%,927.41,889.31,4.11%,14853.53,14306.04,3.69%,3371.96,3226.55,4.31%,7638.46,6881.55,9.91%,1372.62,1268.59,7.58%
1/26/16 19:00:00,43702.50,41742.00,4.49%,11518.41,11286.37,2.01%,1568.50,1490.04,5.00%,2350.47,2250.39,4.26%,937.30,883.62,5.73%,14819.63,14293.99,3.55%,3476.56,3347.58,3.71%,7639.43,6914.83,9.48%,1392.21,1275.18,8.41%
1/26/16 20:00:00,43121.86,40962.29,5.01%,11334.00,10974.25,3.17%,1531.48,1471.59,3.91%,2332.06,2244.01,3.78%,929.92,893.43,3.92%,14614.82,14166.20,3.07%,3495.11,3253.26,6.92%,7494.51,6700.96,10.59%,1389.96,1258.59,9.45%
1/26/16 21:00:00,41546.18,39402.53,5.16%,10893.27,10588.36,2.80%,1464.08,1405.31,4.01%,2293.05,2195.92,4.24%,907.50,871.35,3.98%,14077.81,13476.08,4.27%,3429.76,3162.18,7.80%,7141.15,6473.03,9.36%,1339.57,1230.29,8.16%
1/26/16 22:00:00,38967.83,37903.67,2.73%,10250.48,9945.00,2.98%,1380.46,1363.07,1.26%,2220.32,2161.10,2.67%,860.54,850.53,1.16%,13145.28,13211.46,0.50%,3238.63,3010.56,7.04%,6608.93,6182.18,6.46%,1263.19,1179.77,6.60%
1/26/16 23:00:00,36696.62,35647.58,2.86%,9659.75,9348.84,3.22%,1305.49,1301.98,0.27%,2161.13,2147.22,0.64%,825.58,816.80,1.06%,12362.54,12295.02,0.55%,3015.26,2791.86,7.41%,6177.96,5809.07,5.97%,1188.91,1136.80,4.38%
1/27/16 00:00:00,35506.60,34645.02,2.43%,9304.79,8883.82,4.52%,1268.72,1311.56,3.38%,2112.08,2106.52,0.26%,816.05,811.48,0.56%,11993.16,11993.19,0.00%,2866.49,2809.76,1.98%,5985.35,5625.37,6.01%,1159.96,1103.31,4.88%
1/27/16 01:00:00,35306.55,34437.12,2.46%,9208.68,8930.99,3.02%,1267.50,1280.85,1.05%,2116.74,2080.72,1.70%,818.47,828.77,1.26%,11978.76,12093.06,0.95%,2818.51,2611.03,7.36%,5931.87,5534.88,6.69%,1166.03,1076.83,7.65%
1/27/16 02:00:00,35470.75,34190.48,3.61%,9217.22,8668.76,5.95%,1291.98,1294.66,0.21%,2119.72,2080.70,1.84%,828.49,831.63,0.38%,12111.94,12121.27,0.08%,2797.52,2607.73,6.78%,5928.34,5477.81,7.60%,1175.54,1107.91,5.75%
1/27/16 03:00:00,36113.43,34717.16,3.87%,9371.14,8892.76,5.10%,1337.24,1293.65,3.26%,2126.28,2105.48,0.98%,844.68,853.07,0.99%,12422.09,12189.50,1.87%,2825.03,2672.48,5.40%,5993.49,5597.81,6.60%,1193.49,1112.40,6.79%
1/27/16 04:00:00,37635.17,36348.25,3.42%,9734.46,9346.94,3.98%,1394.22,1359.06,2.52%,2144.48,2135.43,0.42%,876.34,872.86,0.40%,13096.64,12944.10,1.16%,2932.75,2895.85,1.26%,6228.11,5646.71,9.34%,1228.16,1147.29,6.58%
1/27/16 05:00:00,40958.05,39160.73,4.39%,10563.75,9859.11,6.67%,1512.85,1464.96,3.17%,2198.95,2161.53,1.70%,943.00,931.73,1.20%,14417.50,14160.07,1.79%,3200.77,3104.68,3.00%,6815.08,6262.26,8.11%,1306.14,1216.39,6.87%
1/27/16 06:00:00,45677.90,43834.33,4.04%,11610.96,11078.24,4.59%,1703.76,1659.59,2.59%,2284.92,2224.30,2.65%,1032.86,1013.31,1.89%,16228.52,15984.04,1.51%,3711.80,3431.65,7.55%,7667.74,7110.96,7.26%,1437.33,1332.23,7.31%
1/27/16 07:00:00,46953.88,45060.85,4.03%,11860.38,11283.45,4.86%,1722.18,1685.11,2.15%,2341.90,2287.68,2.32%,1063.11,1019.97,4.06%,16789.32,16532.62,1.53%,3841.10,3422.32,10.90%,7843.74,7450.14,5.02%,1492.15,1379.55,7.55%
1/27/16 08:00:00,45422.80,44027.33,3.07%,11849.53,11133.06,6.05%,1675.54,1644.33,1.86%,2299.75,2266.73,1.44%,1026.46,1003.47,2.24%,15882.11,15603.90,1.75%,3725.41,3583.05,3.82%,7523.61,7435.51,1.17%,1440.40,1357.28,5.77%
1/27/16 09:00:00,43754.68,42083.21,3.82%,11801.33,11237.78,4.78%,1606.04,1588.84,1.07%,2253.95,2197.89,2.49%,972.91,951.59,2.19%,14799.73,14271.91,3.57%,3701.70,3574.25,3.44%,7248.00,6943.46,4.20%,1371.02,1317.49,3.90%
1/27/16 10:00:00,42046.41,40333.39,4.07%,11595.88,11152.78,3.82%,1559.90,1504.33,3.56%,2203.20,2188.18,0.68%,918.69,896.69,2.40%,13897.12,13193.51,5.06%,3674.99,3552.60,3.33%,6890.51,6597.20,4.26%,1306.13,1248.11,4.44%
1/27/16 11:00:00,40331.83,38912.98,3.52%,11357.09,10666.29,6.08%,1465.09,1416.25,3.33%,2148.67,2161.51,0.60%,866.41,835.06,3.62%,13109.59,12921.72,1.43%,3608.80,3426.42,5.05%,6540.47,6306.48,3.58%,1235.71,1179.24,4.57%
1/27/16 12:00:00,38652.05,37644.32,2.61%,11063.38,10620.83,4.00%,1371.83,1346.07,1.88%,2093.54,2084.07,0.45%,821.79,809.66,1.48%,12441.10,12376.20,0.52%,3511.70,3333.21,5.08%,6196.52,5944.96,4.06%,1152.19,1129.32,1.98%
1/27/16 13:00:00,37444.73,36454.97,2.64%,10866.80,10540.02,3.01%,1313.81,1294.91,1.44%,2070.45,2049.74,1.00%,793.80,792.52,0.16%,11943.88,11899.43,0.37%,3425.70,3074.39,10.26%,5929.05,5718.48,3.55%,1101.25,1085.50,1.43%
1/27/16 14:00:00,36404.89,35546.65,2.36%,10663.52,10369.90,2.75%,1295.69,1267.82,2.15%,2035.92,2028.59,0.36%,771.34,766.98,0.57%,11512.18,11426.03,0.75%,3347.88,3099.69,7.41%,5719.17,5530.65,3.30%,1059.21,1056.99,0.21%
1/27/16 15:00:00,35896.94,34619.49,3.56%,10612.81,10121.42,4.63%,1272.00,1247.25,1.95%,2030.31,2013.62,0.82%,756.06,728.66,3.62%,11264.37,11132.95,1.17%,3290.34,2866.80,12.87%,5622.96,5475.78,2.62%,1048.09,1033.00,1.44%
1/27/16 16:00:00,36076.27,35240.63,2.32%,10645.35,10198.71,4.20%,1303.60,1248.86,4.20%,2031.73,2019.38,0.61%,753.32,738.18,2.01%,11355.93,11415.53,0.52%,3264.53,3024.97,7.34%,5667.53,5556.36,1.96%,1054.27,1038.64,1.48%
1/27/16 17:00:00,37378.39,36471.51,2.43%,10906.32,10467.12,4.03%,1359.66,1328.99,2.26%,2038.06,2051.47,0.66%,782.86,765.38,2.23%,11940.65,11913.38,0.23%,3339.99,3067.30,8.16%,5929.71,5814.16,1.95%,1081.14,1063.70,1.61%
1/27/16 18:00:00,40585.85,39476.26,2.73%,11460.21,11152.50,2.68%,1513.54,1442.87,4.67%,2113.26,2147.13,1.60%,853.26,824.57,3.36%,13212.84,13089.89,0.93%,3634.77,3255.90,10.42%,6616.05,6414.63,3.04%,1181.92,1148.77,2.81%
1/27/16 19:00:00,41758.35,40674.44,2.60%,11558.10,11150.75,3.52%,1539.16,1502.91,2.35%,2167.33,2178.49,0.52%,873.92,868.12,0.66%,13664.99,13436.85,1.67%,3788.64,3445.71,9.05%,6931.88,6853.83,1.13%,1234.33,1237.77,0.28%
1/27/16 20:00:00,42126.03,41697.74,1.02%,11491.78,11311.15,1.57%,1556.09,1493.07,4.05%,2202.84,2209.79,0.32%,883.80,871.85,1.35%,13839.36,13982.69,1.04%,3853.33,3533.65,8.30%,7035.50,7034.50,0.01%,1263.33,1261.03,0.18%
1/27/16 21:00:00,41403.17,40484.35,2.22%,11195.41,10716.49,4.28%,1507.03,1500.73,0.42%,2202.36,2195.92,0.29%,864.44,869.60,0.60%,13617.25,13581.70,0.26%,3831.20,3426.12,10.57%,6929.64,6951.95,0.32%,1255.84,1241.84,1.12%
1/27/16 22:00:00,39577.64,38844.15,1.85%,10705.21,10509.62,1.83%,1442.29,1483.13,2.83%,2160.56,2142.43,0.84%,821.09,827.29,0.76%,12936.32,12853.21,0.64%,3711.78,3245.14,12.57%,6584.83,6573.06,0.18%,1215.56,1210.27,0.43%
1/27/16 23:00:00,37743.14,37382.05,0.96%,10235.55,10037.71,1.93%,1381.42,1411.13,2.15%,2115.66,2075.16,1.91%,786.70,800.58,1.76%,12255.80,12261.58,0.05%,3516.21,3356.78,4.53%,6275.86,6285.56,0.15%,1175.94,1153.55,1.90%
1/28/16 00:00:00,36882.67,36795.55,0.24%,10135.60,10077.57,0.57%,1393.27,1433.12,2.86%,2142.87,2066.15,3.58%,801.29,778.92,2.79%,12084.19,12032.64,0.43%,3474.47,3267.46,5.96%,5734.97,6014.81,4.88%,1116.01,1124.88,0.79%
1/28/16 01:00:00,36761.98,36336.23,1.16%,10095.71,9835.97,2.57%,1406.20,1425.09,1.34%,2141.23,2045.74,4.46%,798.72,768.75,3.75%,12034.63,12093.06,0.49%,3453.77,3065.34,11.25%,5711.23,5985.00,4.79%,1120.48,1117.28,0.29%
1/28/16 02:00:00,37029.84,36483.95,1.47%,10142.15,10048.94,0.92%,1417.89,1424.27,0.45%,2149.95,2087.93,2.88%,805.65,783.40,2.76%,12143.36,11989.11,1.27%,3479.44,3206.45,7.85%,5756.70,5807.09,0.88%,1134.70,1136.76,0.18%
1/28/16 03:00:00,37772.45,36555.69,3.22%,10337.25,9930.09,3.94%,1448.19,1407.43,2.81%,2159.37,2082.90,3.54%,819.52,791.06,3.47%,12402.46,11995.79,3.28%,3540.23,3142.17,11.24%,5911.65,6047.19,2.29%,1153.78,1159.06,0.46%
1/28/16 04:00:00,39364.24,37894.09,3.73%,10760.50,10523.20,2.21%,1509.49,1473.56,2.38%,2184.59,2110.23,3.40%,848.91,821.57,3.22%,12977.15,12417.34,4.31%,3672.70,3082.17,16.08%,6216.54,6322.92,1.71%,1194.36,1143.09,4.29%
1/28/16 05:00:00,42751.67,41092.27,3.88%,11677.47,11009.28,5.72%,1628.43,1570.07,3.58%,2248.60,2162.56,3.83%,890.78,870.02,2.33%,14179.15,13980.02,1.40%,3982.61,3248.70,18.43%,6868.11,6996.65,1.87%,1276.52,1254.97,1.69%
1/28/16 06:00:00,47597.39,44328.63,6.87%,12760.85,11638.26,8.80%,1818.76,1720.42,5.41%,2346.97,2240.52,4.54%,974.41,945.67,2.95%,15922.59,15182.67,4.65%,4559.56,3534.66,22.48%,7806.44,7694.29,1.44%,1407.83,1372.16,2.53%
1/28/16 07:00:00,48600.51,46259.90,4.82%,12943.60,12007.62,7.23%,1850.98,1744.54,5.75%,2396.04,2286.87,4.56%,1000.03,997.49,0.25%,16335.58,16016.08,1.96%,4640.21,3872.97,16.53%,7977.84,7880.94,1.21%,1456.23,1453.39,0.20%
1/28/16 08:00:00,45889.76,43894.05,4.35%,12498.00,11852.48,5.16%,1740.11,1669.25,4.07%,2321.66,2279.92,1.80%,959.31,944.89,1.50%,15292.51,14731.15,3.67%,4267.47,3749.83,12.13%,7421.94,7313.71,1.46%,1388.76,1352.81,2.59%
1/28/16 09:00:00,43066.78,40738.25,5.41%,12028.46,11349.74,5.64%,1600.35,1538.22,3.88%,2263.90,2203.87,2.65%,909.60,877.55,3.52%,14255.63,13426.81,5.81%,3877.25,3494.01,9.88%,6824.72,6602.52,3.26%,1306.86,1245.52,4.69%
1/28/16 10:00:00,40579.54,38685.93,4.67%,11598.35,11027.32,4.92%,1473.69,1422.81,3.45%,2216.67,2163.31,2.41%,866.18,831.10,4.05%,13352.25,12708.48,4.82%,3496.21,3274.88,6.33%,6342.05,6103.67,3.76%,1234.14,1154.34,6.47%
1/28/16 11:00:00,38353.00,36460.14,4.94%,11189.07,10539.97,5.80%,1359.78,1325.78,2.50%,2161.32,2115.86,2.10%,818.82,782.42,4.45%,12529.39,12019.05,4.07%,3155.01,2857.26,9.44%,5969.78,5743.82,3.79%,1169.83,1075.99,8.02%
1/28/16 12:00:00,36585.06,35222.26,3.73%,10835.21,10390.20,4.11%,1269.24,1262.42,0.54%,2114.23,2082.85,1.48%,778.41,753.48,3.20%,11870.18,11387.09,4.07%,2914.23,2788.41,4.32%,5679.78,5534.95,2.55%,1123.78,1022.85,8.98%
1/28/16 13:00:00,35364.82,34594.94,2.18%,10566.17,10301.18,2.51%,1208.72,1230.00,1.76%,2088.28,2031.99,2.70%,755.46,738.05,2.31%,11402.83,11107.32,2.59%,2782.02,2762.99,0.68%,5489.94,5420.61,1.26%,1071.42,1002.80,6.40%
1/28/16 14:00:00,34427.89,34172.93,0.74%,10341.22,10204.65,1.32%,1162.22,1204.27,3.62%,2067.33,2028.83,1.86%,732.39,725.41,0.95%,11028.89,10940.49,0.80%,2697.66,2738.27,1.51%,5350.39,5347.61,0.05%,1047.81,983.39,6.15%
1/28/16 15:00:00,33853.83,33920.26,0.20%,10178.20,10135.69,0.42%,1126.22,1179.53,4.73%,2056.95,2013.62,2.11%,716.47,720.79,0.60%,10793.11,10808.95,0.15%,2650.07,2734.22,3.18%,5278.33,5349.98,1.36%,1054.49,977.47,7.30%
1/28/16 16:00:00,33683.21,33745.58,0.19%,10062.88,9981.76,0.81%,1117.13,1183.45,5.94%,2042.37,2008.62,1.65%,711.97,717.55,0.78%,10730.81,10803.97,0.68%,2632.71,2695.71,2.39%,5326.55,5374.04,0.89%,1058.80,980.48,7.40%
1/28/16 17:00:00,34206.21,34300.67,0.28%,10159.57,10099.31,0.59%,1150.94,1203.15,4.54%,2027.55,2004.02,1.16%,720.11,721.83,0.24%,10997.05,10962.27,0.32%,2630.68,2806.56,6.69%,5453.69,5514.46,1.11%,1066.63,989.08,7.27%
1/28/16 18:00:00,36624.81,36481.41,0.39%,10721.29,10643.20,0.73%,1270.83,1316.83,3.62%,2079.55,2063.99,0.75%,773.77,760.01,1.78%,11909.22,11857.86,0.43%,2851.43,2864.25,0.45%,5892.83,5928.36,0.60%,1125.91,1046.92,7.02%
1/28/16 19:00:00,37475.24,37362.96,0.30%,10838.14,10739.80,0.91%,1313.38,1391.27,5.93%,2133.61,2110.95,1.06%,789.74,788.69,0.13%,12152.46,12030.56,1.00%,3013.66,3049.71,1.20%,6092.66,6130.98,0.63%,1141.59,1120.99,1.80%
1/28/16 20:00:00,37496.20,37598.57,0.27%,10794.08,10630.28,1.52%,1331.60,1409.49,5.85%,2144.41,2102.56,1.95%,789.05,765.10,3.03%,12154.77,12212.05,0.47%,3078.35,3107.72,0.95%,6063.04,6214.25,2.49%,1140.90,1157.11,1.42%
1/28/16 21:00:00,36673.83,37502.16,2.26%,10521.67,10504.34,0.16%,1313.19,1363.64,3.84%,2128.90,2087.25,1.96%,770.87,757.44,1.74%,11879.03,12312.68,3.65%,3068.56,3077.73,0.30%,5876.79,6256.04,6.45%,1114.83,1143.03,2.53%
1/28/16 22:00:00,34892.03,35289.21,1.14%,10101.04,9926.36,1.73%,1251.33,1291.15,3.18%,2086.28,2048.85,1.79%,747.30,719.51,3.72%,11188.61,11455.25,2.38%,2956.75,2997.95,1.39%,5492.18,5754.08,4.77%,1068.55,1096.06,2.57%
1/28/16 23:00:00,33022.78,33153.13,0.39%,9625.62,9386.14,2.49%,1186.04,1222.46,3.07%,2045.18,2005.54,1.94%,709.84,688.63,2.99%,10508.59,10421.47,0.83%,2779.90,2832.33,1.89%,5133.58,5527.42,7.67%,1034.03,1069.13,3.39%
1/29/16 00:00:00,32071.63,32891.32,2.56%,9267.03,9145.14,1.32%,1228.32,1203.59,2.01%,1999.86,1977.11,1.14%,708.91,695.23,1.93%,10162.03,10717.92,5.47%,2651.57,2716.80,2.46%,5071.18,5400.15,6.49%,982.73,1035.38,5.36%
1/29/16 01:00:00,31850.51,31944.83,0.30%,9179.05,8849.10,3.59%,1221.04,1162.99,4.75%,1994.00,1963.34,1.54%,706.43,691.77,2.07%,10071.48,10313.17,2.40%,2643.58,2755.80,4.24%,5043.93,5184.57,2.79%,991.01,1024.09,3.34%
1/29/16 02:00:00,32088.87,31554.89,1.66%,9199.60,8954.42,2.67%,1221.42,1220.74,0.06%,2003.94,1953.73,2.51%,707.41,665.09,5.98%,10164.48,9833.12,3.26%,2685.10,2712.86,1.03%,5099.24,5165.15,1.29%,1007.67,1049.79,4.18%
1/29/16 03:00:00,32768.77,32661.00,0.33%,9337.65,9000.39,3.61%,1250.76,1294.05,3.46%,2021.62,1963.66,2.87%,717.58,670.41,6.57%,10388.54,10673.26,2.74%,2767.53,2753.92,0.49%,5252.95,5225.23,0.53%,1032.13,1080.08,4.65%
1/29/16 04:00:00,34155.01,33852.05,0.89%,9664.28,9182.48,4.99%,1251.48,1337.80,6.90%,2046.81,2011.97,1.70%,733.59,709.51,3.28%,10918.32,11169.55,2.30%,2901.64,2849.88,1.78%,5567.90,5492.08,1.36%,1070.99,1098.78,2.60%
1/29/16 05:00:00,37313.58,36722.18,1.58%,10432.99,9926.30,4.86%,1354.52,1402.38,3.53%,2101.74,2059.30,2.02%,783.83,777.21,0.85%,12082.53,12124.36,0.35%,3206.84,3140.02,2.08%,6201.52,6125.47,1.23%,1149.59,1167.14,1.53%
1/29/16 06:00:00,41991.79,41445.84,1.30%,11459.88,11111.95,3.04%,1543.91,1547.21,0.21%,2188.24,2164.68,1.08%,866.25,856.30,1.15%,13780.76,13774.78,0.04%,3755.19,3534.66,5.87%,7112.37,7188.98,1.08%,1285.18,1267.28,1.39%
1/29/16 07:00:00,43307.59,42463.65,1.95%,11712.15,11041.19,5.73%,1573.97,1597.06,1.47%,2242.82,2211.26,1.41%,896.03,875.10,2.34%,14299.37,14409.58,0.77%,3885.75,3676.00,5.40%,7354.71,7327.67,0.37%,1342.78,1325.79,1.27%
1/29/16 08:00:00,41266.30,39863.20,3.40%,11410.85,10895.92,4.51%,1487.74,1482.80,0.33%,2194.72,2167.38,1.25%,864.91,865.73,0.09%,13502.39,13022.74,3.55%,3608.97,3575.57,0.93%,6918.12,6588.17,4.77%,1278.60,1264.91,1.07%
