County,Date,Hour,Predicted
Cherokee,2/1/2016,3,28.33
Cherokee,2/1/2016,4,29.65
Cherokee,2/1/2016,5,30.72
Cherokee,2/1/2016,6,32.43
Cherokee,2/1/2016,7,37.89
Cherokee,2/1/2016,8,40.16
Cherokee,2/1/2016,9,38.96
Cherokee,2/1/2016,10,41.50
Cherokee,2/1/2016,11,41.14
Cherokee,2/1/2016,12,41.07
Cherokee,2/1/2016,13,40.92
Cherokee,2/1/2016,14,41.14
Cherokee,2/1/2016,15,41.81
Cherokee,2/1/2016,16,41.19
Cherokee,2/1/2016,17,41.38
Cherokee,2/1/2016,18,40.82
Cherokee,2/1/2016,19,43.58
Cherokee,2/1/2016,20,44.04
Cherokee,2/1/2016,21,42.72
Cherokee,2/1/2016,22,38.67
Cherokee,2/1/2016,23,35.98
Cherokee,2/1/2016,24,34.27
Hardin,2/1/2016,1,32.81
Hardin,2/1/2016,2,31.96
Hardin,2/1/2016,3,30.96
Hardin,2/1/2016,4,32.40
Hardin,2/1/2016,5,33.57
Hardin,2/1/2016,6,35.44
Hardin,2/1/2016,7,41.40
Hardin,2/1/2016,8,43.89
Hardin,2/1/2016,9,42.57
Hardin,2/1/2016,10,45.35
Hardin,2/1/2016,11,44.96
Hardin,2/1/2016,12,44.87
Hardin,2/1/2016,13,44.72
Hardin,2/1/2016,14,44.95
Hardin,2/1/2016,15,45.68
Hardin,2/1/2016,16,45.01
Hardin,2/1/2016,17,45.22
Hardin,2/1/2016,18,44.61
Hardin,2/1/2016,19,47.62
Hardin,2/1/2016,20,48.13
Hardin,2/1/2016,21,46.68
Hardin,2/1/2016,22,42.25
Hardin,2/1/2016,23,39.32
Hardin,2/1/2016,24,37.45
Brazos,2/1/2016,1,123.37
Brazos,2/1/2016,2,120.16
Brazos,2/1/2016,3,116.40
Brazos,2/1/2016,4,121.83
Brazos,2/1/2016,5,126.24
Brazos,2/1/2016,6,133.27
Brazos,2/1/2016,7,155.69
Brazos,2/1/2016,8,165.02
Brazos,2/1/2016,9,160.09
Brazos,2/1/2016,10,170.52
Brazos,2/1/2016,11,169.05
Brazos,2/1/2016,12,168.74
Brazos,2/1/2016,13,168.15
Brazos,2/1/2016,14,169.03
Brazos,2/1/2016,15,171.78
Brazos,2/1/2016,16,169.24
Brazos,2/1/2016,17,170.03
Brazos,2/1/2016,18,167.74
Brazos,2/1/2016,19,179.08
Brazos,2/1/2016,20,180.97
Brazos,2/1/2016,21,175.53
Brazos,2/1/2016,22,158.88
Brazos,2/1/2016,23,147.85
Brazos,2/1/2016,24,140.81
Polk,2/1/2016,1,27.18
Polk,2/1/2016,2,26.47
Polk,2/1/2016,3,25.64
Polk,2/1/2016,4,26.84
Polk,2/1/2016,5,27.81
Polk,2/1/2016,6,29.36
Polk,2/1/2016,7,34.30
Polk,2/1/2016,8,36.36
Polk,2/1/2016,9,35.27
Polk,2/1/2016,10,37.57
Polk,2/1/2016,11,37.24
Polk,2/1/2016,12,37.18
Polk,2/1/2016,13,37.05
Polk,2/1/2016,14,37.24
Polk,2/1/2016,15,37.85
Polk,2/1/2016,16,37.29
Polk,2/1/2016,17,37.46
Polk,2/1/2016,18,36.96
Polk,2/1/2016,19,39.45
Polk,2/1/2016,20,39.87
Polk,2/1/2016,21,38.67
Polk,2/1/2016,22,35.00
Polk,2/1/2016,23,32.57
Polk,2/1/2016,24,31.02
Liberty,2/1/2016,1,46.08
Liberty,2/1/2016,2,44.88
Liberty,2/1/2016,3,43.48
Liberty,2/1/2016,4,45.50
Liberty,2/1/2016,5,47.15
Liberty,2/1/2016,6,49.78
Liberty,2/1/2016,7,58.15
Liberty,2/1/2016,8,61.63
Liberty,2/1/2016,9,59.79
Liberty,2/1/2016,10,63.69
Liberty,2/1/2016,11,63.14
Liberty,2/1/2016,12,63.02
Liberty,2/1/2016,13,62.80
Liberty,2/1/2016,14,63.13
Liberty,2/1/2016,15,64.16
Liberty,2/1/2016,16,63.21
Liberty,2/1/2016,17,63.50
Liberty,2/1/2016,18,62.65
Liberty,2/1/2016,19,66.88
Liberty,2/1/2016,20,67.59
Liberty,2/1/2016,21,65.56
Liberty,2/1/2016,22,59.34
Liberty,2/1/2016,23,55.22
Liberty,2/1/2016,24,52.59
Anderson,2/1/2016,1,33.99
Anderson,2/1/2016,2,33.11
Anderson,2/1/2016,3,32.07
Anderson,2/1/2016,4,33.57
Anderson,2/1/2016,5,34.78
Anderson,2/1/2016,6,36.72
Anderson,2/1/2016,7,42.90
Anderson,2/1/2016,8,45.47
Anderson,2/1/2016,9,44.11
Anderson,2/1/2016,10,46.98
Anderson,2/1/2016,11,46.58
Anderson,2/1/2016,12,46.49
Anderson,2/1/2016,13,46.33
Anderson,2/1/2016,14,46.57
Anderson,2/1/2016,15,47.33
Anderson,2/1/2016,16,46.63
Anderson,2/1/2016,17,46.85
Anderson,2/1/2016,18,46.22
Anderson,2/1/2016,19,49.34
Anderson,2/1/2016,20,49.86
Anderson,2/1/2016,21,48.36
Anderson,2/1/2016,22,43.78
Anderson,2/1/2016,23,40.74
Anderson,2/1/2016,24,38.80
Freestone,2/1/2016,1,11.66
Freestone,2/1/2016,2,11.35
Freestone,2/1/2016,3,11.00
Freestone,2/1/2016,4,11.51
Freestone,2/1/2016,5,11.93
Freestone,2/1/2016,6,12.59
Freestone,2/1/2016,7,14.71
Freestone,2/1/2016,8,15.59
Freestone,2/1/2016,9,15.13
Freestone,2/1/2016,10,16.11
Freestone,2/1/2016,11,15.97
Freestone,2/1/2016,12,15.94
Freestone,2/1/2016,13,15.89
Freestone,2/1/2016,14,15.97
Freestone,2/1/2016,15,16.23
Freestone,2/1/2016,16,15.99
Freestone,2/1/2016,17,16.07
Freestone,2/1/2016,18,15.85
Freestone,2/1/2016,19,16.92
Freestone,2/1/2016,20,17.10
Freestone,2/1/2016,21,16.59
Freestone,2/1/2016,22,15.01
Freestone,2/1/2016,23,13.97
Freestone,2/1/2016,24,13.30
Tyler,2/1/2016,1,12.63
Tyler,2/1/2016,2,12.31
Tyler,2/1/2016,3,11.92
Tyler,2/1/2016,4,12.48
Tyler,2/1/2016,5,12.93
Tyler,2/1/2016,6,13.65
Tyler,2/1/2016,7,15.94
Tyler,2/1/2016,8,16.90
Tyler,2/1/2016,9,16.39
Tyler,2/1/2016,10,17.46
Tyler,2/1/2016,11,17.31
Tyler,2/1/2016,12,17.28
Tyler,2/1/2016,13,17.22
Tyler,2/1/2016,14,17.31
Tyler,2/1/2016,15,17.59
Tyler,2/1/2016,16,17.33
Tyler,2/1/2016,17,17.41
Tyler,2/1/2016,18,17.18
Tyler,2/1/2016,19,18.34
Tyler,2/1/2016,20,18.53
Tyler,2/1/2016,21,17.98
Tyler,2/1/2016,22,16.27
Tyler,2/1/2016,23,15.14
Tyler,2/1/2016,24,14.42
Van Zandt,2/1/2016,1,31.21
Van Zandt,2/1/2016,2,30.40
Van Zandt,2/1/2016,3,29.45
Van Zandt,2/1/2016,4,30.82
Van Zandt,2/1/2016,5,31.94
Van Zandt,2/1/2016,6,33.71
Van Zandt,2/1/2016,7,39.38
Van Zandt,2/1/2016,8,41.75
Van Zandt,2/1/2016,9,40.50
Van Zandt,2/1/2016,10,43.14
Van Zandt,2/1/2016,11,42.77
Van Zandt,2/1/2016,12,42.69
Van Zandt,2/1/2016,13,42.54
Van Zandt,2/1/2016,14,42.76
Van Zandt,2/1/2016,15,43.46
Van Zandt,2/1/2016,16,42.81
Van Zandt,2/1/2016,17,43.01
Van Zandt,2/1/2016,18,42.44
Van Zandt,2/1/2016,19,45.30
Van Zandt,2/1/2016,20,45.78
Van Zandt,2/1/2016,21,44.40
Van Zandt,2/1/2016,22,40.19
Van Zandt,2/1/2016,23,37.40
Van Zandt,2/1/2016,24,35.62
Val Verde,2/1/2016,1,68.86
Val Verde,2/1/2016,2,68.36
Val Verde,2/1/2016,3,69.42
Val Verde,2/1/2016,4,70.69
Val Verde,2/1/2016,5,73.60
Val Verde,2/1/2016,6,80.39
Val Verde,2/1/2016,7,92.41
Val Verde,2/1/2016,8,97.68
Val Verde,2/1/2016,9,94.15
Val Verde,2/1/2016,10,90.41
Val Verde,2/1/2016,11,86.88
Val Verde,2/1/2016,12,83.83
Val Verde,2/1/2016,13,82.28
Val Verde,2/1/2016,14,82.10
Val Verde,2/1/2016,15,81.35
Val Verde,2/1/2016,16,81.51
Val Verde,2/1/2016,17,81.81
Val Verde,2/1/2016,18,81.03
Val Verde,2/1/2016,19,85.00
Val Verde,2/1/2016,20,86.81
Val Verde,2/1/2016,21,85.31
Val Verde,2/1/2016,22,81.90
Val Verde,2/1/2016,23,77.39
Val Verde,2/1/2016,24,73.18
Sutton,2/1/2016,1,5.58
Sutton,2/1/2016,2,5.54
Sutton,2/1/2016,3,5.63
Sutton,2/1/2016,4,5.73
Sutton,2/1/2016,5,5.97
Sutton,2/1/2016,6,6.52
Sutton,2/1/2016,7,7.50
Sutton,2/1/2016,8,7.92
Sutton,2/1/2016,9,7.64
Sutton,2/1/2016,10,7.33
Sutton,2/1/2016,11,7.05
Sutton,2/1/2016,12,6.80
Sutton,2/1/2016,13,6.67
Sutton,2/1/2016,14,6.66
Sutton,2/1/2016,15,6.60
Sutton,2/1/2016,16,6.61
Sutton,2/1/2016,17,6.63
Sutton,2/1/2016,18,6.57
Sutton,2/1/2016,19,6.89
Sutton,2/1/2016,20,7.04
Sutton,2/1/2016,21,6.92
Sutton,2/1/2016,22,6.64
Sutton,2/1/2016,23,6.28
Sutton,2/1/2016,24,5.94
Jones,2/1/2016,1,28.03
Jones,2/1/2016,2,27.83
Jones,2/1/2016,3,28.26
Jones,2/1/2016,4,28.78
Jones,2/1/2016,5,29.96
Jones,2/1/2016,6,32.72
Jones,2/1/2016,7,37.62
Jones,2/1/2016,8,39.76
Jones,2/1/2016,9,38.32
Jones,2/1/2016,10,36.80
Jones,2/1/2016,11,35.37
Jones,2/1/2016,12,34.12
Jones,2/1/2016,13,33.49
Jones,2/1/2016,14,33.42
Jones,2/1/2016,15,33.12
Jones,2/1/2016,16,33.18
Jones,2/1/2016,17,33.30
Jones,2/1/2016,18,32.98
Jones,2/1/2016,19,34.60
Jones,2/1/2016,20,35.34
Jones,2/1/2016,21,34.73
Jones,2/1/2016,22,33.34
Jones,2/1/2016,23,31.50
Jones,2/1/2016,24,29.79
Schleicher,2/1/2016,1,4.45
Schleicher,2/1/2016,2,4.41
Schleicher,2/1/2016,3,4.48
Schleicher,2/1/2016,4,4.56
Schleicher,2/1/2016,5,4.75
Schleicher,2/1/2016,6,5.19
Schleicher,2/1/2016,7,5.97
Schleicher,2/1/2016,8,6.31
Schleicher,2/1/2016,9,6.08
Schleicher,2/1/2016,10,5.84
Schleicher,2/1/2016,11,5.61
Schleicher,2/1/2016,12,5.41
Schleicher,2/1/2016,13,5.31
Schleicher,2/1/2016,14,5.30
Schleicher,2/1/2016,15,5.25
Schleicher,2/1/2016,16,5.26
Schleicher,2/1/2016,17,5.28
Schleicher,2/1/2016,18,5.23
Schleicher,2/1/2016,19,5.49
Schleicher,2/1/2016,20,5.61
Schleicher,2/1/2016,21,5.51
Schleicher,2/1/2016,22,5.29
Schleicher,2/1/2016,23,5.00
Schleicher,2/1/2016,24,4.72
Concho,2/1/2016,1,5.69
Concho,2/1/2016,2,5.65
Concho,2/1/2016,3,5.74
Concho,2/1/2016,4,5.85
Concho,2/1/2016,5,6.09
Concho,2/1/2016,6,6.65
Concho,2/1/2016,7,7.64
Concho,2/1/2016,8,8.08
Concho,2/1/2016,9,7.79
Concho,2/1/2016,10,7.48
Concho,2/1/2016,11,7.18
Concho,2/1/2016,12,6.93
Concho,2/1/2016,13,6.80
Concho,2/1/2016,14,6.79
Concho,2/1/2016,15,6.73
Concho,2/1/2016,16,6.74
Concho,2/1/2016,17,6.77
Concho,2/1/2016,18,6.70
Concho,2/1/2016,19,7.03
Concho,2/1/2016,20,7.18
Concho,2/1/2016,21,7.06
Concho,2/1/2016,22,6.77
Concho,2/1/2016,23,6.40
Concho,2/1/2016,24,6.05
Runnels,2/1/2016,1,14.65
Runnels,2/1/2016,2,14.54
Runnels,2/1/2016,3,14.76
Runnels,2/1/2016,4,15.04
Runnels,2/1/2016,5,15.65
Runnels,2/1/2016,6,17.10
Runnels,2/1/2016,7,19.65
Runnels,2/1/2016,8,20.77
Runnels,2/1/2016,9,20.02
Runnels,2/1/2016,10,19.23
Runnels,2/1/2016,11,18.48
Runnels,2/1/2016,12,17.83
Runnels,2/1/2016,13,17.50
Runnels,2/1/2016,14,17.46
Runnels,2/1/2016,15,17.30
Runnels,2/1/2016,16,17.34
Runnels,2/1/2016,17,17.40
Runnels,2/1/2016,18,17.23
Runnels,2/1/2016,19,18.08
Runnels,2/1/2016,20,18.46
Runnels,2/1/2016,21,18.14
Runnels,2/1/2016,22,17.42
Runnels,2/1/2016,23,16.46
Runnels,2/1/2016,24,15.56
Mitchell,2/1/2016,1,12.76
Mitchell,2/1/2016,2,12.67
Mitchell,2/1/2016,3,12.86
Mitchell,2/1/2016,4,13.10
Mitchell,2/1/2016,5,13.64
Mitchell,2/1/2016,6,14.90
Mitchell,2/1/2016,7,17.13
Mitchell,2/1/2016,8,18.10
Mitchell,2/1/2016,9,17.45
Mitchell,2/1/2016,10,16.76
Mitchell,2/1/2016,11,16.10
Mitchell,2/1/2016,12,15.54
Mitchell,2/1/2016,13,15.25
Mitchell,2/1/2016,14,15.21
Mitchell,2/1/2016,15,15.08
Mitchell,2/1/2016,16,15.11
Mitchell,2/1/2016,17,15.16
Mitchell,2/1/2016,18,15.02
Mitchell,2/1/2016,19,15.75
Mitchell,2/1/2016,20,16.09
Mitchell,2/1/2016,21,15.81
Mitchell,2/1/2016,22,15.18
Mitchell,2/1/2016,23,14.34
Mitchell,2/1/2016,24,13.56
Irion,2/1/2016,1,2.21
Irion,2/1/2016,2,2.20
Irion,2/1/2016,3,2.23
Irion,2/1/2016,4,2.27
Irion,2/1/2016,5,2.37
Irion,2/1/2016,6,2.58
Irion,2/1/2016,7,2.97
Irion,2/1/2016,8,3.14
Irion,2/1/2016,9,3.03
Irion,2/1/2016,10,2.91
Irion,2/1/2016,11,2.79
Irion,2/1/2016,12,2.69
Irion,2/1/2016,13,2.64
Irion,2/1/2016,14,2.64
Irion,2/1/2016,15,2.61
Irion,2/1/2016,16,2.62
Irion,2/1/2016,17,2.63
Irion,2/1/2016,18,2.60
Irion,2/1/2016,19,2.73
Irion,2/1/2016,20,2.79
Irion,2/1/2016,21,2.74
Irion,2/1/2016,22,2.63
Irion,2/1/2016,23,2.49
Irion,2/1/2016,24,2.35
Kinney,2/1/2016,1,4.96
Kinney,2/1/2016,2,4.92
Kinney,2/1/2016,3,5.00
Kinney,2/1/2016,4,5.09
Kinney,2/1/2016,5,5.30
Kinney,2/1/2016,6,5.79
Kinney,2/1/2016,7,6.65
Kinney,2/1/2016,8,7.03
Kinney,2/1/2016,9,6.78
Kinney,2/1/2016,10,6.51
Kinney,2/1/2016,11,6.26
Kinney,2/1/2016,12,6.04
Kinney,2/1/2016,13,5.92
Kinney,2/1/2016,14,5.91
Kinney,2/1/2016,15,5.86
Kinney,2/1/2016,16,5.87
Kinney,2/1/2016,17,5.89
Kinney,2/1/2016,18,5.83
Kinney,2/1/2016,19,6.12
Kinney,2/1/2016,20,6.25
Kinney,2/1/2016,21,6.14
Kinney,2/1/2016,22,5.90
Kinney,2/1/2016,23,5.57
Kinney,2/1/2016,24,5.27
San Saba,2/1/2016,1,7.90
San Saba,2/1/2016,2,7.85
San Saba,2/1/2016,3,7.97
San Saba,2/1/2016,4,8.12
San Saba,2/1/2016,5,8.45
San Saba,2/1/2016,6,9.23
San Saba,2/1/2016,7,10.61
San Saba,2/1/2016,8,11.21
San Saba,2/1/2016,9,10.81
San Saba,2/1/2016,10,10.38
San Saba,2/1/2016,11,9.97
San Saba,2/1/2016,12,9.62
San Saba,2/1/2016,13,9.45
San Saba,2/1/2016,14,9.42
San Saba,2/1/2016,15,9.34
San Saba,2/1/2016,16,9.36
San Saba,2/1/2016,17,9.39
San Saba,2/1/2016,18,9.30
San Saba,2/1/2016,19,9.76
San Saba,2/1/2016,20,9.97
San Saba,2/1/2016,21,9.79
San Saba,2/1/2016,22,9.40
San Saba,2/1/2016,23,8.88
San Saba,2/1/2016,24,8.40
Callahan,2/1/2016,1,19.00
Callahan,2/1/2016,2,18.86
Callahan,2/1/2016,3,19.15
Callahan,2/1/2016,4,19.51
Callahan,2/1/2016,5,20.31
Callahan,2/1/2016,6,22.18
Callahan,2/1/2016,7,25.50
Callahan,2/1/2016,8,26.95
Callahan,2/1/2016,9,25.98
Callahan,2/1/2016,10,24.95
Callahan,2/1/2016,11,23.97
Callahan,2/1/2016,12,23.13
Callahan,2/1/2016,13,22.70
Callahan,2/1/2016,14,22.65
Callahan,2/1/2016,15,22.45
Callahan,2/1/2016,16,22.49
Callahan,2/1/2016,17,22.57
Callahan,2/1/2016,18,22.36
Callahan,2/1/2016,19,23.45
Callahan,2/1/2016,20,23.95
Callahan,2/1/2016,21,23.54
Callahan,2/1/2016,22,22.60
Callahan,2/1/2016,23,21.35
Callahan,2/1/2016,24,20.19
Nolan,2/1/2016,1,21.22
Nolan,2/1/2016,2,21.07
Nolan,2/1/2016,3,21.39
Nolan,2/1/2016,4,21.79
Nolan,2/1/2016,5,22.68
Nolan,2/1/2016,6,24.78
Nolan,2/1/2016,7,28.48
Nolan,2/1/2016,8,30.10
Nolan,2/1/2016,9,29.01
Nolan,2/1/2016,10,27.86
Nolan,2/1/2016,11,26.78
Nolan,2/1/2016,12,25.83
Nolan,2/1/2016,13,25.36
Nolan,2/1/2016,14,25.30
Nolan,2/1/2016,15,25.07
Nolan,2/1/2016,16,25.12
Nolan,2/1/2016,17,25.21
Nolan,2/1/2016,18,24.97
Nolan,2/1/2016,19,26.20
Nolan,2/1/2016,20,26.75
Nolan,2/1/2016,21,26.29
Nolan,2/1/2016,22,25.24
Nolan,2/1/2016,23,23.85
Nolan,2/1/2016,24,22.55
Taylor,2/1/2016,1,190.02
Taylor,2/1/2016,2,188.63
Taylor,2/1/2016,3,191.56
Taylor,2/1/2016,4,195.08
Taylor,2/1/2016,5,203.11
Taylor,2/1/2016,6,221.84
Taylor,2/1/2016,7,255.01
Taylor,2/1/2016,8,269.54
Taylor,2/1/2016,9,259.79
Taylor,2/1/2016,10,249.49
Taylor,2/1/2016,11,239.75
Taylor,2/1/2016,12,231.33
Taylor,2/1/2016,13,227.05
Taylor,2/1/2016,14,226.54
Taylor,2/1/2016,15,224.49
Taylor,2/1/2016,16,224.92
Taylor,2/1/2016,17,225.74
Taylor,2/1/2016,18,223.59
Taylor,2/1/2016,19,234.55
Taylor,2/1/2016,20,239.56
Taylor,2/1/2016,21,235.42
Taylor,2/1/2016,22,226.00
Taylor,2/1/2016,23,213.55
Taylor,2/1/2016,24,201.94
Kimble,2/1/2016,1,6.24
Kimble,2/1/2016,2,6.19
Kimble,2/1/2016,3,6.29
Kimble,2/1/2016,4,6.41
Kimble,2/1/2016,5,6.67
Kimble,2/1/2016,6,7.28
Kimble,2/1/2016,7,8.37
Kimble,2/1/2016,8,8.85
Kimble,2/1/2016,9,8.53
Kimble,2/1/2016,10,8.19
Kimble,2/1/2016,11,7.87
Kimble,2/1/2016,12,7.60
Kimble,2/1/2016,13,7.46
Kimble,2/1/2016,14,7.44
Kimble,2/1/2016,15,7.37
Kimble,2/1/2016,16,7.39
Kimble,2/1/2016,17,7.41
Kimble,2/1/2016,18,7.34
Kimble,2/1/2016,19,7.70
Kimble,2/1/2016,20,7.87
Kimble,2/1/2016,21,7.73
Kimble,2/1/2016,22,7.42
Kimble,2/1/2016,23,7.01
Kimble,2/1/2016,24,6.63
Uvalde,2/1/2016,1,38.13
Uvalde,2/1/2016,2,37.85
Uvalde,2/1/2016,3,38.44
Uvalde,2/1/2016,4,39.14
Uvalde,2/1/2016,5,40.75
Uvalde,2/1/2016,6,44.51
Uvalde,2/1/2016,7,51.17
Uvalde,2/1/2016,8,54.08
Uvalde,2/1/2016,9,52.13
Uvalde,2/1/2016,10,50.06
Uvalde,2/1/2016,11,48.11
Uvalde,2/1/2016,12,46.42
Uvalde,2/1/2016,13,45.56
Uvalde,2/1/2016,14,45.46
Uvalde,2/1/2016,15,45.04
Uvalde,2/1/2016,16,45.13
Uvalde,2/1/2016,17,45.30
Uvalde,2/1/2016,18,44.87
Uvalde,2/1/2016,19,47.06
Uvalde,2/1/2016,20,48.07
Uvalde,2/1/2016,21,47.24
Uvalde,2/1/2016,22,45.35
Uvalde,2/1/2016,23,42.85
Uvalde,2/1/2016,24,40.52
Lampasas,2/1/2016,1,28.34
Lampasas,2/1/2016,2,28.13
Lampasas,2/1/2016,3,28.57
Lampasas,2/1/2016,4,29.10
Lampasas,2/1/2016,5,30.29
Lampasas,2/1/2016,6,33.09
Lampasas,2/1/2016,7,38.03
Lampasas,2/1/2016,8,40.20
Lampasas,2/1/2016,9,38.75
Lampasas,2/1/2016,10,37.21
Lampasas,2/1/2016,11,35.76
Lampasas,2/1/2016,12,34.50
Lampasas,2/1/2016,13,33.86
Lampasas,2/1/2016,14,33.79
Lampasas,2/1/2016,15,33.48
Lampasas,2/1/2016,16,33.55
Lampasas,2/1/2016,17,33.67
Lampasas,2/1/2016,18,33.35
Lampasas,2/1/2016,19,34.98
Lampasas,2/1/2016,20,35.73
Lampasas,2/1/2016,21,35.11
Lampasas,2/1/2016,22,33.71
Lampasas,2/1/2016,23,31.85
Lampasas,2/1/2016,24,30.12
Gillespie,2/1/2016,1,35.88
Gillespie,2/1/2016,2,35.62
Gillespie,2/1/2016,3,36.17
Gillespie,2/1/2016,4,36.84
Gillespie,2/1/2016,5,38.35
Gillespie,2/1/2016,6,41.89
Gillespie,2/1/2016,7,48.16
Gillespie,2/1/2016,8,50.90
Gillespie,2/1/2016,9,49.06
Gillespie,2/1/2016,10,47.11
Gillespie,2/1/2016,11,45.27
Gillespie,2/1/2016,12,43.68
Gillespie,2/1/2016,13,42.88
Gillespie,2/1/2016,14,42.78
Gillespie,2/1/2016,15,42.39
Gillespie,2/1/2016,16,42.47
Gillespie,2/1/2016,17,42.63
Gillespie,2/1/2016,18,42.22
Gillespie,2/1/2016,19,44.29
Gillespie,2/1/2016,20,45.24
Gillespie,2/1/2016,21,44.46
Gillespie,2/1/2016,22,42.68
Gillespie,2/1/2016,23,40.33
Gillespie,2/1/2016,24,38.13
Coleman,2/1/2016,1,11.85
Coleman,2/1/2016,2,11.77
Coleman,2/1/2016,3,11.95
Coleman,2/1/2016,4,12.17
Coleman,2/1/2016,5,12.67
Coleman,2/1/2016,6,13.84
Coleman,2/1/2016,7,15.91
Coleman,2/1/2016,8,16.81
Coleman,2/1/2016,9,16.21
Coleman,2/1/2016,10,15.56
Coleman,2/1/2016,11,14.96
Coleman,2/1/2016,12,14.43
Coleman,2/1/2016,13,14.16
Coleman,2/1/2016,14,14.13
Coleman,2/1/2016,15,14.00
Coleman,2/1/2016,16,14.03
Coleman,2/1/2016,17,14.08
Coleman,2/1/2016,18,13.95
Coleman,2/1/2016,19,14.63
Coleman,2/1/2016,20,14.94
Coleman,2/1/2016,21,14.68
Coleman,2/1/2016,22,14.10
Coleman,2/1/2016,23,13.32
Coleman,2/1/2016,24,12.60
Coke,2/1/2016,1,4.58
Coke,2/1/2016,2,4.54
Coke,2/1/2016,3,4.61
Coke,2/1/2016,4,4.70
Coke,2/1/2016,5,4.89
Coke,2/1/2016,6,5.34
Coke,2/1/2016,7,6.14
Coke,2/1/2016,8,6.49
Coke,2/1/2016,9,6.26
Coke,2/1/2016,10,6.01
Coke,2/1/2016,11,5.77
Coke,2/1/2016,12,5.57
Coke,2/1/2016,13,5.47
Coke,2/1/2016,14,5.45
Coke,2/1/2016,15,5.41
Coke,2/1/2016,16,5.42
Coke,2/1/2016,17,5.44
Coke,2/1/2016,18,5.38
Coke,2/1/2016,19,5.65
Coke,2/1/2016,20,5.77
Coke,2/1/2016,21,5.67
Coke,2/1/2016,22,5.44
Coke,2/1/2016,23,5.14
Coke,2/1/2016,24,4.86
Llano,2/1/2016,1,27.43
Llano,2/1/2016,2,27.23
Llano,2/1/2016,3,27.65
Llano,2/1/2016,4,28.16
Llano,2/1/2016,5,29.32
Llano,2/1/2016,6,32.03
Llano,2/1/2016,7,36.81
Llano,2/1/2016,8,38.91
Llano,2/1/2016,9,37.51
Llano,2/1/2016,10,36.02
Llano,2/1/2016,11,34.61
Llano,2/1/2016,12,33.40
Llano,2/1/2016,13,32.78
Llano,2/1/2016,14,32.71
Llano,2/1/2016,15,32.41
Llano,2/1/2016,16,32.47
Llano,2/1/2016,17,32.59
Llano,2/1/2016,18,32.28
Llano,2/1/2016,19,33.86
Llano,2/1/2016,20,34.58
Llano,2/1/2016,21,33.99
Llano,2/1/2016,22,32.63
Llano,2/1/2016,23,30.83
Llano,2/1/2016,24,29.15
McCulloch,2/1/2016,1,11.53
McCulloch,2/1/2016,2,11.44
McCulloch,2/1/2016,3,11.62
McCulloch,2/1/2016,4,11.84
McCulloch,2/1/2016,5,12.32
McCulloch,2/1/2016,6,13.46
McCulloch,2/1/2016,7,15.47
McCulloch,2/1/2016,8,16.35
McCulloch,2/1/2016,9,15.76
McCulloch,2/1/2016,10,15.14
McCulloch,2/1/2016,11,14.55
McCulloch,2/1/2016,12,14.03
McCulloch,2/1/2016,13,13.78
McCulloch,2/1/2016,14,13.74
McCulloch,2/1/2016,15,13.62
McCulloch,2/1/2016,16,13.65
McCulloch,2/1/2016,17,13.70
McCulloch,2/1/2016,18,13.57
McCulloch,2/1/2016,19,14.23
McCulloch,2/1/2016,20,14.53
McCulloch,2/1/2016,21,14.28
McCulloch,2/1/2016,22,13.71
McCulloch,2/1/2016,23,12.96
McCulloch,2/1/2016,24,12.25
Sterling,2/1/2016,1,1.88
Sterling,2/1/2016,2,1.87
Sterling,2/1/2016,3,1.90
Sterling,2/1/2016,4,1.93
Sterling,2/1/2016,5,2.01
Sterling,2/1/2016,6,2.20
Sterling,2/1/2016,7,2.53
Sterling,2/1/2016,8,2.67
Sterling,2/1/2016,9,2.57
Sterling,2/1/2016,10,2.47
Sterling,2/1/2016,11,2.38
Sterling,2/1/2016,12,2.29
Sterling,2/1/2016,13,2.25
Sterling,2/1/2016,14,2.24
Sterling,2/1/2016,15,2.22
Sterling,2/1/2016,16,2.23
Sterling,2/1/2016,17,2.24
Sterling,2/1/2016,18,2.22
Sterling,2/1/2016,19,2.32
Sterling,2/1/2016,20,2.37
Sterling,2/1/2016,21,2.33
Sterling,2/1/2016,22,2.24
Sterling,2/1/2016,23,2.12
Sterling,2/1/2016,24,2.00
Mason,2/1/2016,1,5.72
Mason,2/1/2016,2,5.68
Mason,2/1/2016,3,5.77
Mason,2/1/2016,4,5.88
Mason,2/1/2016,5,6.12
Mason,2/1/2016,6,6.68
Mason,2/1/2016,7,7.68
Mason,2/1/2016,8,8.12
Mason,2/1/2016,9,7.83
Mason,2/1/2016,10,7.52
Mason,2/1/2016,11,7.22
Mason,2/1/2016,12,6.97
Mason,2/1/2016,13,6.84
Mason,2/1/2016,14,6.82
Mason,2/1/2016,15,6.76
Mason,2/1/2016,16,6.78
Mason,2/1/2016,17,6.80
Mason,2/1/2016,18,6.74
Mason,2/1/2016,19,7.07
Mason,2/1/2016,20,7.22
Mason,2/1/2016,21,7.09
Mason,2/1/2016,22,6.81
Mason,2/1/2016,23,6.43
Mason,2/1/2016,24,6.08
Tom Green,2/1/2016,1,163.96
Tom Green,2/1/2016,2,162.76
Tom Green,2/1/2016,3,165.29
Tom Green,2/1/2016,4,168.33
Tom Green,2/1/2016,5,175.25
Tom Green,2/1/2016,6,191.41
