County,Date,Predicted
Eastland,2/2/2016,531.62
Ector,2/2/2016,16180.80
Edwards,2/2/2016,79.79
Ellis,2/2/2016,24377.98
Erath,2/2/2016,1174.22
Falls,2/2/2016,496.90
Fannin,2/2/2016,527.07
Fayette,2/2/2016,681.16
Fisher,2/2/2016,162.63
Floyd,2/2/2016,92.91
Foard,2/2/2016,19.92
Fort Bend,2/2/2016,24164.19
Franklin,2/2/2016,185.19
Freestone,2/2/2016,345.27
Frio,2/2/2016,480.14
Galveston,2/2/2016,11078.11
Garza,2/2/2016,100.50
Gillespie,2/2/2016,1083.49
Glasscock,2/2/2016,135.73
Goliad,2/2/2016,195.58
Gonzales,2/2/2016,561.25
Gray,2/2/2016,359.85
Grayson,2/2/2016,1929.13
Gregg,2/2/2016,2152.47
Grimes,2/2/2016,474.74
Guadalupe,2/2/2016,4038.89
Hale,2/2/2016,542.22
Hall,2/2/2016,49.14
Hamilton,2/2/2016,239.79
Hardeman,2/2/2016,61.35
Hardin,2/2/2016,971.76
Harris,2/2/2016,156595.72
Haskell,2/2/2016,90.10
Hays,2/2/2016,5075.03
Henderson,2/2/2016,1385.27
Hidalgo,2/2/2016,21533.35
Hill,2/2/2016,1019.24
Hood,2/2/2016,1577.08
Hopkins,2/2/2016,627.59
Houston,2/2/2016,397.32
Howard,2/2/2016,3853.33
Hudspeth,2/2/2016,337.59
Hunt,2/2/2016,2588.23
Irion,2/2/2016,66.81
Jack,2/2/2016,258.99
Jackson,2/2/2016,519.71
Jeff Davis,2/2/2016,231.72
Jim Hogg,2/2/2016,136.18
Jim Wells,2/2/2016,1071.49
Johnson,2/2/2016,4605.29
Jones,2/2/2016,846.42
Karnes,2/2/2016,408.86
Kaufman,2/2/2016,3253.46
Kendall,2/2/2016,1066.46
Kenedy,2/2/2016,10.38
Kent,2/2/2016,12.23
Kerr,2/2/2016,2146.71
Kimble,2/2/2016,188.43
King,2/2/2016,4.09
Kinney,2/2/2016,149.69
Kleberg,2/2/2016,834.05
Knox,2/2/2016,60.26
La Salle,2/2/2016,193.67
Lamar,2/2/2016,773.35
Lampasas,2/2/2016,855.75
Lavaca,2/2/2016,540.92
Lee,2/2/2016,459.21
Leon,2/2/2016,294.57
Liberty,2/2/2016,1364.78
Limestone,2/2/2016,688.06
Live Oak,2/2/2016,313.28
Llano,2/2/2016,828.34
Loving,2/2/2016,9.05
Lubbock,2/2/2016,4590.69
Lynn,2/2/2016,90.12
Madison,2/2/2016,242.16
Martin,2/2/2016,574.05
Mason,2/2/2016,172.86
Matagorda,2/2/2016,1287.60
Maverick,2/2/2016,1477.48
McCulloch,2/2/2016,348.09
McLennan,2/2/2016,7120.20
McMullen,2/2/2016,20.87
Medina,2/2/2016,1313.71
Menard,2/2/2016,91.13
Midland,2/2/2016,16383.30
Milam,2/2/2016,665.33
Mills,2/2/2016,142.45
Mitchell,2/2/2016,385.33
Montague,2/2/2016,303.22
Montgomery,2/2/2016,18297.26
Motley,2/2/2016,18.00
Nacogdoches,2/2/2016,1140.85
Navarro,2/2/2016,1409.62
Nolan,2/2/2016,640.82
Nueces,2/2/2016,9229.79
Oldham,2/2/2016,32.35
Palo Pinto,2/2/2016,821.73
Parker,2/2/2016,3602.33
Pecos,2/2/2016,1670.91
Polk,2/2/2016,805.03
Potter,2/2/2016,1899.33
Presidio,2/2/2016,733.45
Rains,2/2/2016,192.74
Reagan,2/2/2016,394.79
Real,2/2/2016,143.13
Red River,2/2/2016,194.34
Reeves,2/2/2016,1508.59
Refugio,2/2/2016,189.20
Robertson,2/2/2016,288.27
Rockwall,2/2/2016,2568.25
Runnels,2/2/2016,442.20
Rusk,2/2/2016,942.06
San Jacinto,2/2/2016,473.42
San Patricio,2/2/2016,1733.78
San Saba,2/2/2016,238.70
Schleicher,2/2/2016,134.24
Scurry,2/2/2016,735.70
Shackelford,2/2/2016,97.78
Smith,2/2/2016,3823.35
Somervell,2/2/2016,254.29
Starr,2/2/2016,1631.19
Stephens,2/2/2016,275.06
Sterling,2/2/2016,56.84
Stonewall,2/2/2016,21.89
Sutton,2/2/2016,168.63
Swisher,2/2/2016,118.37
Tarrant,2/2/2016,56898.18
Taylor,2/2/2016,5737.71
Terrell,2/2/2016,97.48
Throckmorton,2/2/2016,47.04
Titus,2/2/2016,567.90
Tom Green,2/2/2016,4950.78
Travis,2/2/2016,31574.70
Trinity,2/2/2016,248.48
Tyler,2/2/2016,374.18
Upton,2/2/2016,363.13
Uvalde,2/2/2016,1151.30
Val Verde,2/2/2016,2079.26
Van Zandt,2/2/2016,924.39
Victoria,2/2/2016,3211.38
Walker,2/2/2016,1219.26
Waller,2/2/2016,1650.79
Ward,2/2/2016,1222.20
Washington,2/2/2016,944.63
Webb,2/2/2016,6909.60
Wharton,2/2/2016,1451.53
Wheeler,2/2/2016,89.23
Wichita,2/2/2016,2066.85
Wilbarger,2/2/2016,202.61
Willacy,2/2/2016,567.48
Williamson,2/2/2016,13419.61
Wilson,2/2/2016,1272.76
Winkler,2/2/2016,822.27
Wise,2/2/2016,1802.82
Wood,2/2/2016,748.64
Young,2/2/2016,536.72
Zapata,2/2/2016,371.02
Zavala,2/2/2016,317.85
Anderson,2/3/2016,1155.40
Andrews,2/3/2016,1881.62
Angelina,2/3/2016,1759.37
Aransas,2/3/2016,677.19
Archer,2/3/2016,159.34
Armstrong,2/3/2016,35.35
Atascosa,2/3/2016,1295.57
Austin,2/3/2016,904.20
Bandera,2/3/2016,648.84
Bastrop,2/3/2016,2424.62
Baylor,2/3/2016,64.97
Bee,2/3/2016,891.20
Bell,2/3/2016,11625.99
Bexar,2/3/2016,57638.43
Blanco,2/3/2016,335.81
Borden,2/3/2016,70.22
Bosque,2/3/2016,628.04
Bowie,2/3/2016,1686.77
Brazoria,2/3/2016,11924.26
Brazos,2/3/2016,4193.48
Brewster,2/3/2016,987.57
Briscoe,2/3/2016,27.79
Brooks,2/3/2016,195.09
Brown,2/3/2016,1330.02
Burleson,2/3/2016,535.85
Burnet,2/3/2016,1395.81
Caldwell,2/3/2016,1236.40
Calhoun,2/3/2016,768.68
Callahan,2/3/2016,637.59
Cameron,2/3/2016,11400.39
Carson,2/3/2016,108.74
Castro,2/3/2016,140.69
Chambers,2/3/2016,1345.23
Cherokee,2/3/2016,1020.58
Childress,2/3/2016,128.20
Clay,2/3/2016,187.51
Coke,2/3/2016,153.53
Coleman,2/3/2016,397.77
Collin,2/3/2016,31268.78
Collingsworth,2/3/2016,54.57
Colorado,2/3/2016,643.49
Comal,2/3/2016,3841.64
Comanche,2/3/2016,478.61
Concho,2/3/2016,191.10
Cooke,2/3/2016,700.96
Coryell,2/3/2016,2669.05
Cottle,2/3/2016,25.59
Crane,2/3/2016,532.92
Crockett,2/3/2016,410.40
Crosby,2/3/2016,106.69
Culberson,2/3/2016,243.94
Dallas,2/3/2016,88964.12
Dawson,2/3/2016,1439.66
DeWitt,2/3/2016,642.39
Deaf Smith,2/3/2016,347.12
Delta,2/3/2016,105.05
Denton,2/3/2016,26610.51
Dickens,2/3/2016,40.13
Dimmit,2/3/2016,300.72
Duval,2/3/2016,312.74
Eastland,2/3/2016,642.01
Ector,2/3/2016,16569.67
Edwards,2/3/2016,88.67
Ellis,2/3/2016,29440.69
Erath,2/3/2016,1418.11
Falls,2/3/2016,600.09
Fannin,2/3/2016,610.36
Fayette,2/3/2016,771.24
Fisher,2/3/2016,180.77
Floyd,2/3/2016,107.57
Foard,2/3/2016,23.05
Fort Bend,2/3/2016,24169.32
Franklin,2/3/2016,212.52
Freestone,2/3/2016,396.23
Frio,2/3/2016,502.53
Galveston,2/3/2016,11080.47
Garza,2/3/2016,116.37
Gillespie,2/3/2016,1204.13
Glasscock,2/3/2016,138.98
Goliad,2/3/2016,204.71
Gonzales,2/3/2016,635.48
Gray,2/3/2016,416.69
Grayson,2/3/2016,2233.95
Gregg,2/3/2016,2470.23
Grimes,2/3/2016,544.77
Guadalupe,2/3/2016,4573.19
Hale,2/3/2016,627.87
Hall,2/3/2016,56.92
Hamilton,2/3/2016,289.60
Hardeman,2/3/2016,71.04
Hardin,2/3/2016,1115.18
Harris,2/3/2016,156629.07
Haskell,2/3/2016,104.34
Hays,2/3/2016,5746.40
Henderson,2/3/2016,1589.74
Hidalgo,2/3/2016,22537.42
Hill,2/3/2016,1230.91
Hood,2/3/2016,1904.63
Hopkins,2/3/2016,720.26
Houston,2/3/2016,455.96
Howard,2/3/2016,3945.94
Hudspeth,2/3/2016,345.69
Hunt,2/3/2016,3125.79
Irion,2/3/2016,74.28
Jack,2/3/2016,312.76
Jackson,2/3/2016,519.77
Jeff Davis,2/3/2016,237.29
Jim Hogg,2/3/2016,142.51
Jim Wells,2/3/2016,1121.42
Johnson,2/3/2016,5561.74
Jones,2/3/2016,940.66
Karnes,2/3/2016,462.95
Kaufman,2/3/2016,3929.12
Kendall,2/3/2016,1207.51
Kenedy,2/3/2016,10.85
Kent,2/3/2016,14.21
Kerr,2/3/2016,2385.69
Kimble,2/3/2016,209.40
King,2/3/2016,4.73
Kinney,2/3/2016,166.37
Kleberg,2/3/2016,872.94
Knox,2/3/2016,69.78
La Salle,2/3/2016,202.66
Lamar,2/3/2016,895.57
Lampasas,2/3/2016,951.02
Lavaca,2/3/2016,612.49
Lee,2/3/2016,519.98
Leon,2/3/2016,338.05
Liberty,2/3/2016,1566.24
Limestone,2/3/2016,830.92
Live Oak,2/3/2016,327.89
Llano,2/3/2016,920.52
Loving,2/3/2016,9.26
Lubbock,2/3/2016,5316.19
Lynn,2/3/2016,104.36
Madison,2/3/2016,277.91
Martin,2/3/2016,587.80
Mason,2/3/2016,192.08
Matagorda,2/3/2016,1287.88
Maverick,2/3/2016,1546.37
McCulloch,2/3/2016,386.88
McLennan,2/3/2016,8598.92
McMullen,2/3/2016,21.84
Medina,2/3/2016,1487.48
Menard,2/3/2016,101.31
Midland,2/3/2016,16777.01
Milam,2/3/2016,753.32
Mills,2/3/2016,172.02
Mitchell,2/3/2016,428.23
Montague,2/3/2016,351.12
Montgomery,2/3/2016,18301.16
Motley,2/3/2016,20.86
Nacogdoches,2/3/2016,1309.28
Navarro,2/3/2016,1702.37
Nolan,2/3/2016,712.14
Nueces,2/3/2016,9660.18
Oldham,2/3/2016,37.45
Palo Pinto,2/3/2016,992.43
Parker,2/3/2016,4350.46
Pecos,2/3/2016,1711.07
Polk,2/3/2016,923.86
Potter,2/3/2016,2199.50
Presidio,2/3/2016,751.05
Rains,2/3/2016,221.19
Reagan,2/3/2016,404.28
Real,2/3/2016,159.04
Red River,2/3/2016,225.06
Reeves,2/3/2016,1544.88
Refugio,2/3/2016,198.02
Robertson,2/3/2016,330.83
Rockwall,2/3/2016,3101.60
Runnels,2/3/2016,491.48
Rusk,2/3/2016,1081.14
San Jacinto,2/3/2016,543.31
San Patricio,2/3/2016,1814.62
San Saba,2/3/2016,265.26
Schleicher,2/3/2016,149.18
Scurry,2/3/2016,817.59
Shackelford,2/3/2016,118.09
Smith,2/3/2016,4387.74
Somervell,2/3/2016,307.07
Starr,2/3/2016,1707.26
Stephens,2/3/2016,332.22
Sterling,2/3/2016,63.20
Stonewall,2/3/2016,25.37
Sutton,2/3/2016,187.41
Swisher,2/3/2016,137.10
Tarrant,2/3/2016,68714.61
Taylor,2/3/2016,6376.52
Terrell,2/3/2016,99.78
Throckmorton,2/3/2016,56.80
Titus,2/3/2016,651.73
Tom Green,2/3/2016,5501.97
Travis,2/3/2016,35751.61
Trinity,2/3/2016,285.19
Tyler,2/3/2016,429.42
Upton,2/3/2016,371.85
Uvalde,2/3/2016,1279.48
Val Verde,2/3/2016,2310.73
Van Zandt,2/3/2016,1060.83
Victoria,2/3/2016,3212.05
Walker,2/3/2016,1399.26
Waller,2/3/2016,1651.18
Ward,2/3/2016,1251.56
Washington,2/3/2016,1069.55
Webb,2/3/2016,7231.74
Wharton,2/3/2016,1451.82
Wheeler,2/3/2016,103.34
Wichita,2/3/2016,2393.49
Wilbarger,2/3/2016,234.59
Willacy,2/3/2016,593.97
Williamson,2/3/2016,15194.86
Wilson,2/3/2016,1441.10
Winkler,2/3/2016,842.02
Wise,2/3/2016,2177.20
Wood,2/3/2016,859.16
Young,2/3/2016,648.16
Zapata,2/3/2016,388.33
Zavala,2/3/2016,332.70
Anderson,2/4/2016,1298.56
Andrews,2/4/2016,1902.13
Angelina,2/4/2016,1977.34
Aransas,2/4/2016,761.39
Archer,2/4/2016,163.82
Armstrong,2/4/2016,36.39
Atascosa,2/4/2016,1456.61
Austin,2/4/2016,975.00
Bandera,2/4/2016,699.67
Bastrop,2/4/2016,2614.48
Baylor,2/4/2016,66.80
Bee,2/4/2016,1001.96
Bell,2/4/2016,12188.36
Bexar,2/4/2016,62151.84
Blanco,2/4/2016,362.08
Borden,2/4/2016,70.96
Bosque,2/4/2016,658.41
Bowie,2/4/2016,1734.22
Brazoria,2/4/2016,12742.21
Brazos,2/4/2016,4712.97
Brewster,2/4/2016,998.36
Briscoe,2/4/2016,28.56
Brooks,2/4/2016,219.34
Brown,2/4/2016,1394.33
Burleson,2/4/2016,577.79
Burnet,2/4/2016,1505.12
Caldwell,2/4/2016,1333.22
Calhoun,2/4/2016,821.41
Callahan,2/4/2016,649.76
Cameron,2/4/2016,12817.54
Carson,2/4/2016,111.79
Castro,2/4/2016,144.68
Chambers,2/4/2016,1437.47
Cherokee,2/4/2016,1146.99
Childress,2/4/2016,131.80
Clay,2/4/2016,192.81
Coke,2/4/2016,156.46
Coleman,2/4/2016,405.36
Collin,2/4/2016,32781.24
Collingsworth,2/4/2016,56.09
Colorado,2/4/2016,693.87
Comal,2/4/2016,4142.43
Comanche,2/4/2016,501.76
Concho,2/4/2016,194.75
Cooke,2/4/2016,720.65
Coryell,2/4/2016,2798.13
Cottle,2/4/2016,26.33
Crane,2/4/2016,538.75
Crockett,2/4/2016,414.88
Crosby,2/4/2016,109.66
Culberson,2/4/2016,246.61
Dallas,2/4/2016,93267.39
Dawson,2/4/2016,1455.37
DeWitt,2/4/2016,692.71
Deaf Smith,2/4/2016,356.88
Delta,2/4/2016,118.04
Denton,2/4/2016,27897.72
Dickens,2/4/2016,41.25
Dimmit,2/4/2016,338.11
Duval,2/4/2016,351.63
Eastland,2/4/2016,673.06
Ector,2/4/2016,16750.55
Edwards,2/4/2016,90.34
Ellis,2/4/2016,30864.76
Erath,2/4/2016,1486.67
Falls,2/4/2016,629.12
Fannin,2/4/2016,627.56
Fayette,2/4/2016,831.63
Fisher,2/4/2016,184.22
Floyd,2/4/2016,110.60
Foard,2/4/2016,23.73
Fort Bend,2/4/2016,25827.19
Franklin,2/4/2016,238.85
Freestone,2/4/2016,445.32
Frio,2/4/2016,565.00
Galveston,2/4/2016,11840.55
Garza,2/4/2016,119.65
Gillespie,2/4/2016,1227.12
Glasscock,2/4/2016,140.48
Goliad,2/4/2016,230.16
Gonzales,2/4/2016,685.25
Gray,2/4/2016,428.44
Grayson,2/4/2016,2296.80
Gregg,2/4/2016,2776.22
Grimes,2/4/2016,612.29
Guadalupe,2/4/2016,4931.32
Hale,2/4/2016,645.54
Hall,2/4/2016,58.50
Hamilton,2/4/2016,303.60
Hardeman,2/4/2016,73.03
Hardin,2/4/2016,1253.34
Harris,2/4/2016,167372.88
Haskell,2/4/2016,107.28
Hays,2/4/2016,6196.38
Henderson,2/4/2016,1786.70
Hidalgo,2/4/2016,25338.98
Hill,2/4/2016,1290.45
Hood,2/4/2016,1996.75
Hopkins,2/4/2016,809.41
Houston,2/4/2016,512.45
Howard,2/4/2016,3988.99
Hudspeth,2/4/2016,349.49
Hunt,2/4/2016,3276.98
Irion,2/4/2016,75.67
Jack,2/4/2016,327.91
Jackson,2/4/2016,555.47
Jeff Davis,2/4/2016,239.88
Jim Hogg,2/4/2016,160.23
Jim Wells,2/4/2016,1260.82
Johnson,2/4/2016,5830.73
Jones,2/4/2016,958.62
Karnes,2/4/2016,499.21
Kaufman,2/4/2016,4119.17
Kendall,2/4/2016,1302.08
Kenedy,2/4/2016,12.18
Kent,2/4/2016,14.57
Kerr,2/4/2016,2431.27
Kimble,2/4/2016,213.41
King,2/4/2016,4.87
Kinney,2/4/2016,169.53
Kleberg,2/4/2016,981.48
Knox,2/4/2016,71.74
La Salle,2/4/2016,227.90
Lamar,2/4/2016,920.76
Lampasas,2/4/2016,969.20
Lavaca,2/4/2016,660.45
Lee,2/4/2016,560.69
Leon,2/4/2016,379.93
Liberty,2/4/2016,1760.29
Limestone,2/4/2016,871.12
Live Oak,2/4/2016,368.65
Llano,2/4/2016,938.14
Loving,2/4/2016,9.37
Lubbock,2/4/2016,5465.74
Lynn,2/4/2016,107.29
Madison,2/4/2016,312.34
Martin,2/4/2016,594.23
Mason,2/4/2016,195.77
Matagorda,2/4/2016,1376.21
Maverick,2/4/2016,1738.59
McCulloch,2/4/2016,394.27
McLennan,2/4/2016,9014.83
McMullen,2/4/2016,24.51
Medina,2/4/2016,1603.95
Menard,2/4/2016,103.23
Midland,2/4/2016,16960.18
Milam,2/4/2016,812.32
Mills,2/4/2016,180.34
Mitchell,2/4/2016,436.40
Montague,2/4/2016,360.98
Montgomery,2/4/2016,19556.54
Motley,2/4/2016,21.44
Nacogdoches,2/4/2016,1471.45
Navarro,2/4/2016,1784.70
Nolan,2/4/2016,725.75
Nueces,2/4/2016,10860.99
Oldham,2/4/2016,38.47
Palo Pinto,2/4/2016,1040.42
Parker,2/4/2016,4560.86
Pecos,2/4/2016,1729.75
Polk,2/4/2016,1038.31
Potter,2/4/2016,2261.37
Presidio,2/4/2016,759.26
Rains,2/4/2016,248.60
Reagan,2/4/2016,408.68
Real,2/4/2016,162.09
Red River,2/4/2016,231.42
Reeves,2/4/2016,1561.71
Refugio,2/4/2016,222.65
Robertson,2/4/2016,371.81
Rockwall,2/4/2016,3251.64
Runnels,2/4/2016,500.82
Rusk,2/4/2016,1215.08
San Jacinto,2/4/2016,610.64
San Patricio,2/4/2016,2040.20
San Saba,2/4/2016,270.33
Schleicher,2/4/2016,152.03
Scurry,2/4/2016,833.25
Shackelford,2/4/2016,123.81
Smith,2/4/2016,4931.33
Somervell,2/4/2016,321.95
Starr,2/4/2016,1919.45
Stephens,2/4/2016,348.24
Sterling,2/4/2016,64.42
Stonewall,2/4/2016,26.11
Sutton,2/4/2016,191.01
Swisher,2/4/2016,140.95
Tarrant,2/4/2016,72038.39
Taylor,2/4/2016,6498.33
Terrell,2/4/2016,100.90
Throckmorton,2/4/2016,59.53
Titus,2/4/2016,732.49
Tom Green,2/4/2016,5607.08
Travis,2/4/2016,38551.17
Trinity,2/4/2016,320.51
Tyler,2/4/2016,482.63
Upton,2/4/2016,375.95
Uvalde,2/4/2016,1303.94
Val Verde,2/4/2016,2354.91
Van Zandt,2/4/2016,1192.27
Victoria,2/4/2016,3432.41
Walker,2/4/2016,1572.63
Waller,2/4/2016,1764.40
Ward,2/4/2016,1265.23
Washington,2/4/2016,1153.32
Webb,2/4/2016,8130.72
Wharton,2/4/2016,1551.43
Wheeler,2/4/2016,106.25
Wichita,2/4/2016,2460.80
Wilbarger,2/4/2016,241.18
Willacy,2/4/2016,667.80
Williamson,2/4/2016,16384.70
Wilson,2/4/2016,1554.00
Winkler,2/4/2016,851.23
Wise,2/4/2016,2282.52
Wood,2/4/2016,965.62
Young,2/4/2016,679.53
Zapata,2/4/2016,436.61
Zavala,2/4/2016,374.02
Anderson,2/5/2016,1232.55
Andrews,2/5/2016,1895.62
Angelina,2/5/2016,1876.86
Aransas,2/5/2016,774.30
Archer,2/5/2016,157.24
Armstrong,2/5/2016,34.89
Atascosa,2/5/2016,1481.27
Austin,2/5/2016,966.77
Bandera,2/5/2016,693.72
Bastrop,2/5/2016,2592.37
Baylor,2/5/2016,64.07
Bee,2/5/2016,1018.95
Bell,2/5/2016,11728.99
Bexar,2/5/2016,61625.59
Blanco,2/5/2016,359.04
Borden,2/5/2016,70.72
Bosque,2/5/2016,633.60
Bowie,2/5/2016,1664.55
Brazoria,2/5/2016,12999.05
Brazos,2/5/2016,4473.43
Brewster,2/5/2016,994.94
Briscoe,2/5/2016,27.42
Brooks,2/5/2016,223.06
Brown,2/5/2016,1341.76
Burleson,2/5/2016,572.91
Burnet,2/5/2016,1492.36
Caldwell,2/5/2016,1321.93
Calhoun,2/5/2016,838.00
Callahan,2/5/2016,644.66
Cameron,2/5/2016,13034.73
Carson,2/5/2016,107.31
Castro,2/5/2016,138.86
Chambers,2/5/2016,1466.47
Cherokee,2/5/2016,1088.70
Childress,2/5/2016,126.51
Clay,2/5/2016,185.04
Coke,2/5/2016,155.26
Coleman,2/5/2016,402.16
Collin,2/5/2016,31545.75
Collingsworth,2/5/2016,53.87
Colorado,2/5/2016,688.03
Comal,2/5/2016,4107.34
Comanche,2/5/2016,482.84
Concho,2/5/2016,193.22
Cooke,2/5/2016,691.73
Coryell,2/5/2016,2692.68
Cottle,2/5/2016,25.25
Crane,2/5/2016,536.89
Crockett,2/5/2016,413.47
Crosby,2/5/2016,105.27
Culberson,2/5/2016,245.79
Dallas,2/5/2016,89752.25
Dawson,2/5/2016,1450.36
DeWitt,2/5/2016,686.82
Deaf Smith,2/5/2016,342.54
Delta,2/5/2016,112.04
Denton,2/5/2016,26846.27
Dickens,2/5/2016,39.58
Dimmit,2/5/2016,343.83
Duval,2/5/2016,357.60
Eastland,2/5/2016,647.71
Ector,2/5/2016,16692.83
Edwards,2/5/2016,89.62
Ellis,2/5/2016,29701.50
Erath,2/5/2016,1430.66
Falls,2/5/2016,605.41
Fannin,2/5/2016,602.32
Fayette,2/5/2016,824.61
Fisher,2/5/2016,182.76
Floyd,2/5/2016,106.17
Foard,2/5/2016,22.76
Fort Bend,2/5/2016,26347.84
Franklin,2/5/2016,226.71
Freestone,2/5/2016,422.68
Frio,2/5/2016,574.55
Galveston,2/5/2016,12079.23
Garza,2/5/2016,114.81
Gillespie,2/5/2016,1217.46
Glasscock,2/5/2016,140.00
Goliad,2/5/2016,234.07
Gonzales,2/5/2016,679.46
Gray,2/5/2016,411.23
Grayson,2/5/2016,2204.55
Gregg,2/5/2016,2635.14
Grimes,2/5/2016,581.16
Guadalupe,2/5/2016,4889.55
Hale,2/5/2016,619.59
Hall,2/5/2016,56.15
Hamilton,2/5/2016,292.18
Hardeman,2/5/2016,70.12
Hardin,2/5/2016,1189.63
Harris,2/5/2016,170746.98
Haskell,2/5/2016,102.93
Hays,2/5/2016,6143.91
Henderson,2/5/2016,1695.87
Hidalgo,2/5/2016,25768.35
Hill,2/5/2016,1241.80
Hood,2/5/2016,1921.50
Hopkins,2/5/2016,768.30
Houston,2/5/2016,486.41
Howard,2/5/2016,3975.28
Hudspeth,2/5/2016,348.28
Hunt,2/5/2016,3153.44
Irion,2/5/2016,75.09
Jack,2/5/2016,315.56
Jackson,2/5/2016,566.64
Jeff Davis,2/5/2016,239.04
Jim Hogg,2/5/2016,162.92
Jim Wells,2/5/2016,1282.19
Johnson,2/5/2016,5610.96
Jones,2/5/2016,951.07
Karnes,2/5/2016,494.98
Kaufman,2/5/2016,3963.89
Kendall,2/5/2016,1291.04
Kenedy,2/5/2016,12.38
Kent,2/5/2016,14.04
Kerr,2/5/2016,2412.15
Kimble,2/5/2016,211.72
King,2/5/2016,4.68
Kinney,2/5/2016,168.22
Kleberg,2/5/2016,998.10
Knox,2/5/2016,68.84
La Salle,2/5/2016,231.74
Lamar,2/5/2016,883.76
Lampasas,2/5/2016,961.56
Lavaca,2/5/2016,654.86
Lee,2/5/2016,555.95
Leon,2/5/2016,360.63
Liberty,2/5/2016,1670.82
Limestone,2/5/2016,838.28
Live Oak,2/5/2016,374.91
Llano,2/5/2016,930.77
Loving,2/5/2016,9.32
Lubbock,2/5/2016,5246.16
Lynn,2/5/2016,102.98
Madison,2/5/2016,296.47
Martin,2/5/2016,592.20
Mason,2/5/2016,194.22
Matagorda,2/5/2016,1403.93
Maverick,2/5/2016,1768.08
McCulloch,2/5/2016,391.14
McLennan,2/5/2016,8675.09
McMullen,2/5/2016,24.96
Medina,2/5/2016,1590.38
Menard,2/5/2016,102.39
Midland,2/5/2016,16901.76
Milam,2/5/2016,805.41
Mills,2/5/2016,173.53
Mitchell,2/5/2016,433.03
Montague,2/5/2016,346.49
Montgomery,2/5/2016,19950.74
Motley,2/5/2016,20.59
Nacogdoches,2/5/2016,1396.68
Navarro,2/5/2016,1717.47
Nolan,2/5/2016,720.05
Nueces,2/5/2016,11045.03
Oldham,2/5/2016,36.93
Palo Pinto,2/5/2016,1001.21
Parker,2/5/2016,4388.97
Pecos,2/5/2016,1723.80
Polk,2/5/2016,985.58
Potter,2/5/2016,2170.51
Presidio,2/5/2016,756.67
Rains,2/5/2016,235.96
Reagan,2/5/2016,407.29
Real,2/5/2016,160.83
Red River,2/5/2016,222.11
Reeves,2/5/2016,1556.34
Refugio,2/5/2016,226.42
Robertson,2/5/2016,352.93
Rockwall,2/5/2016,3129.08
Runnels,2/5/2016,496.89
Rusk,2/5/2016,1153.34
San Jacinto,2/5/2016,579.64
San Patricio,2/5/2016,2074.79
San Saba,2/5/2016,268.22
Schleicher,2/5/2016,150.85
Scurry,2/5/2016,826.68
Shackelford,2/5/2016,119.11
Smith,2/5/2016,4680.70
Somervell,2/5/2016,309.79
Starr,2/5/2016,1951.97
Stephens,2/5/2016,335.13
Sterling,2/5/2016,63.86
Stonewall,2/5/2016,25.02
Sutton,2/5/2016,189.48
Swisher,2/5/2016,135.27
Tarrant,2/5/2016,69323.34
Taylor,2/5/2016,6447.23
Terrell,2/5/2016,100.54
Throckmorton,2/5/2016,57.33
Titus,2/5/2016,695.26
Tom Green,2/5/2016,5562.99
Travis,2/5/2016,38224.76
Trinity,2/5/2016,304.21
Tyler,2/5/2016,458.11
Upton,2/5/2016,374.65
Uvalde,2/5/2016,1293.67
Val Verde,2/5/2016,2336.40
Van Zandt,2/5/2016,1131.67
Victoria,2/5/2016,3501.58
Walker,2/5/2016,1492.67
Waller,2/5/2016,1799.97
Ward,2/5/2016,1260.89
Washington,2/5/2016,1143.55
Webb,2/5/2016,8268.50
Wharton,2/5/2016,1582.69
Wheeler,2/5/2016,101.96
Wichita,2/5/2016,2361.97
Wilbarger,2/5/2016,231.50
Willacy,2/5/2016,679.11
Williamson,2/5/2016,16245.96
Wilson,2/5/2016,1540.82
Winkler,2/5/2016,848.29
Wise,2/5/2016,2196.46
Wood,2/5/2016,916.52
Young,2/5/2016,653.90
Zapata,2/5/2016,443.97
Zavala,2/5/2016,380.36
Anderson,2/6/2016,1110.71
Andrews,2/6/2016,1844.09
Angelina,2/6/2016,1691.30
Aransas,2/6/2016,689.27
Archer,2/6/2016,145.89
Armstrong,2/6/2016,32.37
Atascosa,2/6/2016,1318.65
Austin,2/6/2016,879.55
Bandera,2/6/2016,631.15
Bastrop,2/6/2016,2358.54
Baylor,2/6/2016,59.45
Bee,2/6/2016,907.08
Bell,2/6/2016,11141.94
Bexar,2/6/2016,56067.68
Blanco,2/6/2016,326.62
Borden,2/6/2016,68.82
Bosque,2/6/2016,601.88
Bowie,2/6/2016,1544.32
Brazoria,2/6/2016,11939.82
Brazos,2/6/2016,4031.24
Brewster,2/6/2016,967.90
Briscoe,2/6/2016,25.42
Brooks,2/6/2016,198.58
Brown,2/6/2016,1274.59
Burleson,2/6/2016,521.26
Burnet,2/6/2016,1357.78
Caldwell,2/6/2016,1202.71
Calhoun,2/6/2016,769.71
Callahan,2/6/2016,605.16
Cameron,2/6/2016,11603.59
Carson,2/6/2016,99.57
Castro,2/6/2016,128.83
Chambers,2/6/2016,1346.98
Cherokee,2/6/2016,981.11
Childress,2/6/2016,117.38
Clay,2/6/2016,171.69
Coke,2/6/2016,145.71
Coleman,2/6/2016,377.52
Collin,2/6/2016,29966.87
