Date,Texas,TexasPredicted,TexasDelta,Coastal,CoastalPredicted,CoastalDelta,East,EastPredicted,EastDelta,Far West,FarWestPredicted,FarWestDelta,North,NorthPredicted,NorthDelta,North Cental,NorthCentralPredicted,NorthCentralDelta,South,SouthPredicted,SouthDelta,South Central,SouthCentralPredicted,SouthCentralDelta,West,WestPredicted,WestDelta
12/04/15 23:00:00,34437.16,34254.87,0.53%,9578.77,9557.92,0.22%,1281.96,1285.27,0.26%,2025.26,2004.88,1.01%,744.94,723.65,2.86%,11363.81,11178.18,1.63%,2714.71,2672.51,1.55%,5679.08,5765.64,1.52%,1048.63,1066.83,1.74%
12/05/15 00:00:00,33256.10,33376.29,0.36%,9153.16,9339.98,2.04%,1253.34,1237.69,1.25%,2034.89,1993.19,2.05%,725.30,708.69,2.29%,11021.35,10921.55,0.91%,2570.38,2448.33,4.75%,5484.92,5691.51,3.77%,1012.77,1035.36,2.23%
12/05/15 01:00:00,32695.64,32789.32,0.29%,8964.23,8999.06,0.39%,1251.91,1239.31,1.01%,2019.78,1974.69,2.23%,719.99,698.32,3.01%,10845.86,10875.60,0.27%,2497.37,2450.64,1.87%,5397.46,5528.32,2.42%,999.03,1023.38,2.44%
12/05/15 02:00:00,32557.86,33023.98,1.43%,8873.79,8983.35,1.23%,1252.10,1219.81,2.58%,2018.21,1982.71,1.76%,724.46,715.71,1.21%,10817.99,11245.22,3.95%,2461.63,2414.82,1.90%,5400.49,5453.65,0.98%,1009.18,1008.72,0.05%
12/05/15 03:00:00,32914.72,33226.15,0.95%,8933.66,9011.53,0.87%,1265.28,1231.01,2.71%,2033.81,1988.44,2.23%,735.79,730.63,0.70%,10983.67,11183.60,1.82%,2474.01,2398.63,3.05%,5462.06,5659.02,3.61%,1026.44,1023.29,0.31%
12/05/15 04:00:00,33629.26,34121.18,1.46%,9061.26,9270.62,2.31%,1292.03,1248.84,3.34%,2045.36,1989.52,2.73%,756.31,766.09,1.29%,11300.18,11665.23,3.23%,2514.39,2490.89,0.93%,5612.22,5636.42,0.43%,1047.50,1053.57,0.58%
12/05/15 05:00:00,35082.69,35845.02,2.17%,9363.45,10084.21,7.70%,1353.64,1319.33,2.53%,2064.91,1986.76,3.78%,788.61,776.90,1.48%,11901.19,12195.85,2.48%,2615.00,2682.19,2.57%,5912.24,5720.89,3.24%,1083.66,1078.89,0.44%
12/05/15 06:00:00,37092.12,36988.68,0.28%,9808.79,10102.42,2.99%,1429.84,1375.49,3.80%,2102.34,2091.24,0.53%,827.80,813.05,1.78%,12697.72,12649.73,0.38%,2771.43,2720.43,1.84%,6320.01,6102.71,3.44%,1134.20,1133.61,0.05%
12/05/15 07:00:00,38531.73,38304.40,0.59%,10023.88,10419.00,3.94%,1489.78,1420.00,4.68%,2140.06,2129.08,0.51%,861.30,862.66,0.16%,13345.87,13281.18,0.48%,2857.79,2630.50,7.95%,6625.28,6363.35,3.95%,1187.77,1198.63,0.91%
12/05/15 08:00:00,38797.64,38849.99,0.13%,10147.35,10545.38,3.92%,1478.80,1384.55,6.37%,2134.64,2148.56,0.65%,864.06,879.95,1.84%,13415.08,13518.47,0.77%,2888.02,2929.59,1.44%,6668.94,6270.48,5.97%,1200.75,1173.02,2.31%
12/05/15 09:00:00,37770.38,37738.54,0.08%,10028.22,10205.01,1.76%,1406.26,1314.60,6.52%,2115.82,2070.30,2.15%,843.44,802.17,4.89%,13013.28,13376.27,2.79%,2841.55,2764.44,2.71%,6345.55,6075.68,4.25%,1176.26,1130.07,3.93%
12/05/15 10:00:00,36369.79,36649.49,0.77%,9776.75,9845.53,0.70%,1321.84,1253.68,5.16%,2091.67,2024.35,3.22%,811.65,791.77,2.45%,12454.63,12892.34,3.51%,2770.37,2862.25,3.32%,6009.35,5905.68,1.73%,1133.52,1073.89,5.26%
12/05/15 11:00:00,34923.38,35037.80,0.33%,9505.22,9514.16,0.09%,1243.11,1185.73,4.62%,2060.70,2028.40,1.57%,777.84,772.19,0.73%,11854.18,12099.07,2.07%,2699.41,2687.54,0.44%,5703.83,5723.84,0.35%,1079.10,1026.89,4.84%
12/05/15 12:00:00,33545.22,34158.23,1.83%,9244.16,9845.70,6.51%,1178.45,1135.37,3.66%,2019.45,1990.67,1.43%,743.45,738.39,0.68%,11248.56,11299.14,0.45%,2653.76,2725.22,2.69%,5435.39,5435.97,0.01%,1022.00,987.78,3.35%
12/05/15 13:00:00,32402.63,32783.66,1.18%,9019.58,9358.20,3.75%,1121.89,1096.19,2.29%,2001.53,1992.74,0.44%,717.15,709.84,1.02%,10701.60,10713.90,0.11%,2628.15,2719.91,3.49%,5233.85,5224.47,0.18%,978.88,968.42,1.07%
12/05/15 14:00:00,31659.14,32537.69,2.78%,8882.72,9465.72,6.56%,1090.41,1065.02,2.33%,1983.88,1980.37,0.18%,716.78,700.06,2.33%,10335.06,10520.03,1.79%,2609.74,2709.34,3.82%,5091.69,5147.85,1.10%,948.85,949.31,0.05%
12/05/15 15:00:00,31333.71,32293.68,3.06%,8806.06,9328.43,5.93%,1074.71,1048.72,2.42%,1968.16,1962.22,0.30%,712.89,701.19,1.64%,10187.47,10508.99,3.16%,2595.22,2700.76,4.07%,5050.78,5093.03,0.84%,938.41,950.34,1.27%
12/05/15 16:00:00,31528.45,32219.38,2.19%,8814.50,9238.46,4.81%,1085.97,1065.50,1.88%,1958.17,1978.01,1.01%,716.88,696.91,2.79%,10336.95,10381.91,0.43%,2578.84,2680.28,3.93%,5093.98,5219.74,2.47%,943.15,958.55,1.63%
12/05/15 17:00:00,33447.25,33965.89,1.55%,9302.64,9480.57,1.91%,1190.15,1160.83,2.46%,1978.96,1981.82,0.14%,764.21,749.67,1.90%,11178.44,11294.72,1.04%,2648.35,2760.69,4.24%,5400.60,5545.32,2.68%,983.89,992.26,0.85%
12/05/15 18:00:00,35245.56,36667.76,4.04%,9701.00,9988.26,2.96%,1260.87,1260.34,0.04%,2060.69,2067.16,0.31%,793.36,803.75,1.31%,11785.94,12548.55,6.47%,2816.95,2942.50,4.46%,5782.10,5991.19,3.62%,1044.66,1066.01,2.04%
12/05/15 19:00:00,35280.72,36385.43,3.13%,9665.08,10157.11,5.09%,1277.21,1296.99,1.55%,2071.93,2083.79,0.57%,796.00,795.99,0.00%,11826.88,11995.80,1.43%,2795.89,2887.74,3.29%,5793.52,6077.10,4.89%,1054.21,1090.90,3.48%
12/05/15 20:00:00,35250.65,35966.04,2.03%,9649.11,9958.22,3.20%,1290.90,1277.42,1.04%,2084.26,2073.75,0.50%,793.92,801.60,0.97%,11837.31,11856.13,0.16%,2759.39,2965.00,7.45%,5773.04,5929.91,2.72%,1062.72,1104.02,3.89%
12/05/15 21:00:00,34844.30,35236.17,1.12%,9553.41,9690.86,1.44%,1285.43,1265.98,1.51%,2080.15,2051.58,1.37%,785.70,774.93,1.37%,11684.25,11698.85,0.13%,2713.06,2871.60,5.84%,5692.08,5814.45,2.15%,1050.24,1067.92,1.68%
12/05/15 22:00:00,33846.81,34282.87,1.29%,9307.80,9465.35,1.69%,1257.89,1229.45,2.26%,2064.11,2028.55,1.72%,764.83,743.68,2.76%,11301.24,11438.81,1.22%,2636.77,2726.97,3.42%,5494.35,5628.32,2.44%,1019.82,1021.75,0.19%
12/05/15 23:00:00,32438.12,32471.70,0.10%,8958.78,9123.68,1.84%,1209.57,1181.37,2.33%,2035.29,2024.73,0.52%,735.45,719.67,2.14%,10765.45,10694.53,0.66%,2508.57,2498.67,0.39%,5240.96,5256.65,0.30%,984.07,972.39,1.19%
12/06/15 00:00:00,31117.69,30743.71,1.20%,8592.90,8772.90,2.09%,1167.18,1142.65,2.10%,1992.76,2035.90,2.16%,713.81,696.29,2.45%,10200.99,9644.21,5.46%,2361.41,2369.60,0.35%,5118.47,5106.86,0.23%,970.17,975.29,0.53%
12/06/15 01:00:00,30346.35,30346.95,0.00%,8392.08,8795.19,4.80%,1150.39,1149.66,0.06%,1979.40,2021.88,2.15%,700.77,688.59,1.74%,9895.60,9501.42,3.98%,2269.89,2282.77,0.57%,4995.25,4931.42,1.28%,962.98,976.01,1.35%
12/06/15 02:00:00,30029.42,29681.11,1.16%,8292.20,8390.29,1.18%,1145.52,1154.66,0.80%,1981.62,2013.81,1.62%,698.79,709.26,1.50%,9786.16,9178.41,6.21%,2216.18,2210.99,0.23%,4944.74,5042.24,1.97%,964.22,981.45,1.79%
12/06/15 03:00:00,30082.96,30045.94,0.12%,8307.97,8624.26,3.81%,1153.06,1171.38,1.59%,1984.42,2023.85,1.99%,701.72,692.07,1.37%,9814.17,9312.94,5.11%,2177.61,2207.73,1.38%,4969.81,5021.35,1.04%,974.20,992.37,1.87%
12/06/15 04:00:00,30500.29,30526.52,0.09%,8389.59,8917.58,6.29%,1169.59,1176.98,0.63%,1992.91,2020.93,1.41%,710.55,691.79,2.64%,9983.75,9511.93,4.73%,2177.30,2170.62,0.31%,5076.73,5035.30,0.82%,999.88,1001.38,0.15%
12/06/15 05:00:00,31445.80,31395.40,0.16%,8600.07,9239.41,7.43%,1211.22,1224.97,1.14%,2016.42,2058.94,2.11%,735.24,750.30,2.05%,10355.06,9524.35,8.02%,2224.32,2357.27,5.98%,5270.04,5203.23,1.27%,1033.44,1036.93,0.34%
12/06/15 06:00:00,32810.59,34130.24,4.02%,8901.34,9194.92,3.30%,1271.24,1281.50,0.81%,2047.29,2149.60,5.00%,768.51,764.33,0.54%,10894.30,11743.84,7.80%,2300.90,2364.50,2.76%,5549.54,5540.39,0.16%,1077.48,1091.15,1.27%
12/06/15 07:00:00,33868.64,34586.62,2.12%,9013.34,9350.78,3.74%,1320.85,1315.03,0.44%,2069.76,2134.25,3.12%,797.83,833.74,4.50%,11394.38,11955.45,4.92%,2349.83,2378.06,1.20%,5800.60,5491.55,5.33%,1122.07,1127.75,0.51%
12/06/15 08:00:00,34482.01,34715.61,0.68%,9175.45,9648.42,5.15%,1332.75,1260.31,5.44%,2078.49,2153.41,3.60%,812.61,804.24,1.03%,11632.28,11519.95,0.97%,2452.97,2524.53,2.92%,5866.00,5646.29,3.75%,1131.45,1158.46,2.39%
12/06/15 09:00:00,34058.08,34330.55,0.80%,9118.36,9510.15,4.30%,1271.64,1217.40,4.27%,2062.12,2124.23,3.01%,797.08,775.04,2.76%,11451.56,11272.73,1.56%,2522.47,2708.77,7.39%,5746.61,5602.29,2.51%,1088.24,1119.94,2.91%
12/06/15 10:00:00,33122.42,34327.67,3.64%,8948.22,9603.30,7.32%,1187.39,1179.75,0.64%,2041.45,2088.79,2.32%,766.75,777.97,1.46%,11088.28,11363.72,2.48%,2550.32,2763.39,8.35%,5506.45,5485.20,0.39%,1033.57,1065.55,3.09%
12/06/15 11:00:00,32356.55,33354.32,3.08%,8865.31,9364.98,5.64%,1123.75,1115.51,0.73%,2016.47,2067.81,2.55%,740.92,737.84,0.42%,10740.12,11023.69,2.64%,2563.11,2651.45,3.45%,5322.88,5372.30,0.93%,983.98,1020.73,3.74%
12/06/15 12:00:00,31802.31,33169.27,4.30%,8774.07,9683.23,10.36%,1079.66,1075.83,0.35%,1991.90,1999.84,0.40%,727.03,738.39,1.56%,10448.89,10743.02,2.81%,2570.88,2713.75,5.56%,5251.86,5245.15,0.13%,958.01,970.09,1.26%
12/06/15 13:00:00,31452.40,32427.64,3.10%,8765.75,9327.27,6.41%,1055.82,1049.32,0.62%,1977.80,1994.89,0.86%,714.20,701.92,1.72%,10225.98,10514.52,2.82%,2602.06,2734.59,5.09%,5158.55,5155.63,0.06%,952.23,949.51,0.29%
12/06/15 14:00:00,31167.60,32220.56,3.38%,8743.53,9467.22,8.28%,1039.66,1027.19,1.20%,1969.05,1976.66,0.39%,701.48,703.67,0.31%,10041.69,10282.20,2.40%,2626.34,2741.75,4.39%,5112.47,5089.66,0.45%,933.40,932.20,0.13%
12/06/15 15:00:00,31103.70,31988.96,2.85%,8764.99,9328.43,6.43%,1033.72,1022.85,1.05%,1967.35,1957.34,0.51%,696.38,692.46,0.56%,9971.46,10305.50,3.35%,2631.72,2698.71,2.55%,5107.56,5056.84,0.99%,930.53,926.83,0.40%
12/06/15 16:00:00,31465.56,31953.18,1.55%,8834.11,9238.46,4.58%,1058.26,1042.06,1.53%,1967.90,1968.90,0.05%,710.58,689.71,2.94%,10125.94,10270.83,1.43%,2634.90,2680.28,1.72%,5187.97,5125.43,1.21%,945.90,937.50,0.89%
12/06/15 17:00:00,33473.07,33535.16,0.19%,9365.13,9480.57,1.23%,1164.35,1116.96,4.07%,1996.12,1956.72,1.97%,760.06,743.87,2.13%,10998.55,11103.96,0.96%,2717.27,2760.69,1.60%,5484.51,5384.69,1.82%,987.08,987.70,0.06%
12/06/15 18:00:00,35802.33,35799.46,0.01%,9858.75,10070.77,2.15%,1252.33,1199.74,4.20%,2082.06,2065.47,0.80%,805.77,802.61,0.39%,11853.51,11837.94,0.13%,2933.82,2925.37,0.29%,5950.13,5817.20,2.23%,1065.94,1080.34,1.35%
12/06/15 19:00:00,36107.02,37063.40,2.65%,9850.54,10121.49,2.75%,1266.75,1222.66,3.48%,2115.08,2125.91,0.51%,809.86,797.46,1.53%,11995.21,12801.82,6.72%,2955.97,2887.74,2.31%,6020.93,5966.89,0.90%,1092.67,1139.42,4.28%
12/06/15 20:00:00,35844.91,36066.90,0.62%,9731.42,9935.79,2.10%,1251.84,1217.04,2.78%,2121.89,2124.72,0.13%,806.51,806.86,0.04%,11949.59,11989.94,0.34%,2924.63,2965.00,1.38%,5961.33,5923.41,0.64%,1097.70,1104.16,0.59%
12/06/15 21:00:00,34809.93,35318.57,1.46%,9407.49,9665.66,2.74%,1214.83,1194.57,1.67%,2115.20,2168.42,2.52%,787.13,793.97,0.87%,11627.52,11698.85,0.61%,2839.23,2830.45,0.31%,5739.62,5828.49,1.55%,1078.91,1138.16,5.49%
12/06/15 22:00:00,32821.92,34096.48,3.88%,8853.78,9280.42,4.82%,1148.75,1150.21,0.13%,2081.71,2112.78,1.49%,750.64,762.28,1.55%,10943.43,11438.81,4.53%,2664.23,2726.97,2.35%,5344.06,5509.65,3.10%,1035.32,1115.37,7.73%
12/06/15 23:00:00,30769.47,32682.84,6.22%,8360.38,8814.28,5.43%,1078.23,1082.60,0.40%,2043.80,2056.61,0.63%,720.14,730.52,1.44%,10213.73,11269.53,10.34%,2426.18,2498.67,2.99%,4940.28,5157.42,4.40%,986.73,1073.19,8.76%
12/07/15 00:00:00,29495.26,31320.34,6.19%,8115.67,8433.27,3.91%,1044.94,1115.89,6.79%,2030.21,2046.28,0.79%,707.22,727.04,2.80%,9762.72,10640.90,9.00%,2262.11,2349.17,3.85%,4601.62,4955.50,7.69%,970.76,1052.29,8.40%
12/07/15 01:00:00,29059.13,30486.93,4.91%,7984.28,8219.01,2.94%,1039.74,1150.46,10.65%,2029.55,2026.60,0.15%,705.63,709.42,0.54%,9650.74,10283.43,6.56%,2163.70,2264.54,4.66%,4514.53,4784.55,5.98%,970.95,1048.90,8.03%
12/07/15 02:00:00,29100.79,30139.69,3.57%,7982.91,8187.45,2.56%,1039.33,1139.60,9.65%,2026.14,2023.61,0.12%,708.55,715.71,1.01%,9724.47,9833.52,1.12%,2114.10,2254.22,6.63%,4527.32,4914.12,8.54%,977.97,1071.46,9.56%
12/07/15 03:00:00,29676.08,31259.46,5.34%,8101.37,8182.72,1.00%,1078.68,1200.30,11.27%,2034.55,2035.24,0.03%,722.34,729.44,0.98%,9990.23,10741.09,7.52%,2113.96,2272.74,7.51%,4635.88,5014.11,8.16%,999.07,1083.81,8.48%
12/07/15 04:00:00,31103.07,32735.12,5.25%,8432.57,8591.22,1.88%,1141.12,1216.94,6.64%,2052.54,2040.08,0.61%,749.23,799.20,6.67%,10583.24,11449.84,8.19%,2182.20,2250.59,3.13%,4922.82,5274.97,7.15%,1039.35,1112.28,7.02%
12/07/15 05:00:00,34304.31,35189.72,2.58%,9176.50,9201.23,0.27%,1275.72,1351.27,5.92%,2113.73,2102.64,0.52%,810.15,812.40,0.28%,11855.85,12126.22,2.28%,2393.49,2506.35,4.72%,5556.50,5886.83,5.94%,1122.38,1202.78,7.16%
12/07/15 06:00:00,38866.06,39640.74,1.99%,10154.16,10266.27,1.10%,1442.72,1487.85,3.13%,2206.88,2184.75,1.00%,898.68,884.35,1.59%,13643.80,13869.74,1.66%,2797.22,2894.22,3.47%,6465.07,6727.69,4.06%,1257.53,1325.86,5.43%
12/07/15 07:00:00,39922.46,41032.39,2.78%,10269.82,10687.82,4.07%,1535.47,1537.69,0.14%,2241.57,2212.94,1.28%,929.68,927.84,0.20%,14142.73,14487.20,2.44%,2864.73,3057.27,6.72%,6635.42,6779.07,2.16%,1303.05,1342.56,3.03%
12/07/15 08:00:00,38596.60,38411.56,0.48%,10203.41,10342.16,1.36%,1485.15,1454.13,2.09%,2208.08,2173.99,1.54%,896.27,884.56,1.31%,13463.18,13022.74,3.27%,2754.14,2889.97,4.93%,6342.47,6368.82,0.42%,1243.90,1275.20,2.52%
12/07/15 09:00:00,37263.76,37076.21,0.50%,10120.47,10319.38,1.97%,1420.96,1354.88,4.65%,2165.34,2105.10,2.78%,852.98,835.96,1.99%,12740.55,12404.44,2.64%,2736.98,2832.75,3.50%,6059.30,6032.14,0.45%,1167.18,1191.53,2.09%
12/07/15 10:00:00,36126.48,36188.84,0.17%,10070.94,10315.72,2.43%,1366.22,1282.38,6.14%,2128.01,2072.15,2.63%,823.50,801.05,2.73%,12173.25,11905.00,2.20%,2718.66,2792.18,2.70%,5749.89,5903.91,2.68%,1096.01,1116.46,1.87%
12/07/15 11:00:00,35282.76,35597.08,0.89%,10068.92,10443.60,3.72%,1288.36,1244.86,3.38%,2092.16,2061.15,1.48%,790.70,760.48,3.82%,11692.64,11565.21,1.09%,2720.51,2788.86,2.51%,5594.30,5670.83,1.37%,1035.16,1062.09,2.60%
12/07/15 12:00:00,34666.86,35037.73,1.07%,10045.52,10322.57,2.76%,1240.19,1220.27,1.61%,2052.69,2018.22,1.68%,763.16,742.56,2.70%,11343.99,11379.89,0.32%,2735.08,2791.89,2.08%,5493.75,5539.48,0.83%,992.48,1022.86,3.06%
12/07/15 13:00:00,34397.27,34620.68,0.65%,10098.48,10303.82,2.03%,1230.36,1212.93,1.42%,2035.25,2027.32,0.39%,752.44,735.51,2.25%,11117.45,11130.28,0.12%,2765.71,2768.44,0.10%,5427.22,5444.45,0.32%,970.36,997.93,2.84%
12/07/15 14:00:00,34096.51,34228.80,0.39%,10083.76,10169.60,0.85%,1211.48,1197.99,1.11%,2025.12,2025.71,0.03%,744.59,726.83,2.38%,10889.89,10940.49,0.46%,2800.26,2772.83,0.98%,5388.10,5407.98,0.37%,953.31,987.36,3.57%
12/07/15 15:00:00,33874.59,33901.80,0.08%,10040.56,10056.54,0.16%,1193.58,1184.95,0.72%,2013.13,2011.04,0.10%,736.99,723.21,1.87%,10756.48,10805.22,0.45%,2821.84,2753.60,2.42%,5365.71,5386.37,0.38%,946.30,980.87,3.65%
12/07/15 16:00:00,34046.78,34004.06,0.13%,10002.07,10012.76,0.11%,1214.01,1184.62,2.42%,2012.86,2009.18,0.18%,746.96,726.59,2.73%,10841.74,10843.80,0.02%,2828.42,2783.56,1.59%,5446.18,5463.27,0.31%,954.54,980.28,2.70%
12/07/15 17:00:00,35731.73,35477.20,0.71%,10313.54,10343.57,0.29%,1291.30,1277.72,1.05%,2024.12,2004.87,0.95%,795.32,767.59,3.49%,11679.16,11510.57,1.44%,2852.54,2806.56,1.61%,5777.48,5754.07,0.41%,998.27,1012.25,1.40%
12/07/15 18:00:00,37747.70,37463.45,0.75%,10592.79,10669.35,0.72%,1384.70,1367.90,1.21%,2109.42,2071.74,1.79%,837.89,808.19,3.54%,12465.46,12117.41,2.79%,3041.11,3037.79,0.11%,6245.57,6301.00,0.89%,1070.76,1090.09,1.81%
12/07/15 19:00:00,37761.62,37452.98,0.82%,10521.57,10626.80,1.00%,1392.38,1372.17,1.45%,2125.66,2104.56,0.99%,839.78,803.56,4.31%,12504.48,12082.21,3.38%,3042.24,3073.11,1.01%,6251.45,6269.74,0.29%,1084.06,1120.84,3.39%
12/07/15 20:00:00,37312.14,37144.21,0.45%,10375.81,10429.45,0.52%,1381.84,1361.73,1.46%,2127.32,2103.91,1.10%,830.01,785.37,5.38%,12375.83,11933.67,3.57%,2999.96,3053.93,1.80%,6138.44,6370.47,3.78%,1082.94,1105.69,2.10%
12/07/15 21:00:00,36101.07,36039.37,0.17%,9992.32,10043.45,0.51%,1336.84,1299.29,2.81%,2115.15,2081.19,1.61%,790.78,778.63,1.54%,11966.11,11591.85,3.13%,2904.14,2985.49,2.80%,5933.04,6148.33,3.63%,1062.69,1111.14,4.56%
12/07/15 22:00:00,33761.71,34218.29,1.35%,9351.92,9409.07,0.61%,1264.44,1242.39,1.74%,2070.77,2024.80,2.22%,749.75,738.99,1.43%,11134.22,11126.32,0.07%,2699.07,2850.69,5.62%,5483.77,5782.85,5.45%,1007.78,1043.18,3.51%
12/07/15 23:00:00,31403.17,32124.61,2.30%,8761.67,8850.30,1.01%,1182.85,1171.69,0.94%,2013.92,1993.68,1.01%,713.34,712.69,0.09%,10281.78,10408.09,1.23%,2464.75,2625.47,6.52%,5032.66,5341.41,6.13%,952.19,1021.29,7.26%
12/08/15 00:00:00,29819.94,30484.95,2.23%,8373.34,8659.72,3.42%,1143.88,1138.56,0.47%,1990.55,1946.65,2.21%,706.42,660.41,6.51%,9619.64,9637.84,0.19%,2289.55,2349.17,2.60%,4761.44,5114.63,7.42%,935.11,977.96,4.58%
12/08/15 01:00:00,29229.37,29552.64,1.11%,8179.62,8295.58,1.42%,1130.17,1119.59,0.94%,1985.97,1949.19,1.85%,697.02,687.27,1.40%,9414.32,9246.81,1.78%,2206.09,2253.06,2.13%,4683.01,5028.31,7.37%,933.16,972.82,4.25%
12/08/15 02:00:00,29086.56,29490.64,1.39%,8098.26,8389.47,3.60%,1098.49,1093.75,0.43%,1982.81,1935.49,2.39%,699.83,666.98,4.69%,9414.14,9178.41,2.50%,2173.83,2229.43,2.56%,4680.68,5010.07,7.04%,938.53,987.06,5.17%
12/08/15 03:00:00,29436.28,30354.50,3.12%,8159.41,8276.64,1.44%,1150.29,1106.49,3.81%,1985.37,1932.68,2.65%,708.00,682.00,3.67%,9554.65,10009.96,4.77%,2171.11,2229.99,2.71%,4758.96,5102.37,7.22%,948.49,1014.36,6.95%
12/08/15 04:00:00,30564.68,30387.68,0.58%,8455.77,8591.22,1.60%,1167.97,1141.20,2.29%,2011.15,1940.72,3.50%,726.86,715.56,1.55%,10003.08,9443.67,5.59%,2238.38,2220.95,0.78%,4981.28,5302.24,6.44%,980.19,1032.13,5.30%
12/08/15 05:00:00,33420.73,33417.07,0.01%,9186.98,9144.55,0.46%,1295.18,1247.28,3.70%,2069.75,2003.67,3.19%,770.39,721.35,6.37%,11056.53,10813.83,2.20%,2441.81,2469.52,1.14%,5551.94,5896.46,6.21%,1048.15,1120.42,6.89%
12/08/15 06:00:00,37664.42,37298.33,0.97%,10116.01,10152.00,0.36%,1474.97,1391.82,5.64%,2160.64,2057.81,4.76%,843.44,819.58,2.83%,12636.15,12159.37,3.77%,2868.57,2914.57,1.60%,6395.09,6592.02,3.08%,1169.55,1211.16,3.56%
12/08/15 07:00:00,38636.84,38286.98,0.91%,10337.92,10439.78,0.99%,1452.36,1399.72,3.62%,2205.53,2106.51,4.49%,871.86,882.80,1.25%,13085.73,12618.69,3.57%,2947.29,2913.24,1.16%,6525.13,6672.91,2.26%,1211.01,1253.33,3.49%
12/08/15 08:00:00,37400.27,37306.50,0.25%,10261.52,10241.26,0.20%,1373.16,1357.85,1.11%,2147.79,2105.37,1.97%,846.95,781.29,7.75%,12591.34,12362.24,1.82%,2820.78,2941.61,4.28%,6191.40,6340.29,2.40%,1167.34,1176.57,0.79%
12/08/15 09:00:00,36258.43,35624.34,1.75%,10171.03,10210.43,0.39%,1320.13,1301.85,1.38%,2107.90,2058.24,2.36%,824.28,799.07,3.06%,12081.93,11568.14,4.25%,2765.24,2712.17,1.92%,5878.94,5880.90,0.03%,1108.99,1093.54,1.39%
12/08/15 10:00:00,35498.11,35360.49,0.39%,10131.97,10315.72,1.81%,1280.52,1276.98,0.28%,2102.46,2077.84,1.17%,802.73,773.16,3.68%,11732.07,11478.35,2.16%,2742.48,2769.99,1.00%,5644.72,5616.07,0.51%,1061.16,1052.38,0.83%
12/08/15 11:00:00,34934.53,35166.13,0.66%,10104.15,10429.09,3.22%,1300.42,1260.22,3.09%,2084.02,2050.88,1.59%,777.60,756.07,2.77%,11416.29,11303.27,0.99%,2749.21,2816.98,2.46%,5481.68,5522.15,0.74%,1021.17,1027.47,0.62%
12/08/15 12:00:00,34474.84,34779.31,0.88%,10067.00,10367.98,2.99%,1277.70,1233.01,3.50%,2046.98,2028.63,0.90%,751.46,745.29,0.82%,11179.63,11132.47,0.42%,2760.20,2784.67,0.89%,5406.60,5496.96,1.67%,985.29,990.31,0.51%
12/08/15 13:00:00,34373.09,34672.77,0.87%,10139.59,10333.52,1.91%,1263.73,1228.91,2.76%,2036.06,2040.81,0.23%,744.29,737.72,0.88%,11015.44,11076.35,0.55%,2809.09,2758.68,1.79%,5397.24,5513.09,2.15%,967.65,983.68,1.66%
12/08/15 14:00:00,34223.34,34476.87,0.74%,10117.78,10219.72,1.01%,1214.67,1220.72,0.50%,2027.26,2025.71,0.08%,730.81,723.29,1.03%,10935.98,10961.05,0.23%,2850.25,2836.10,0.50%,5379.35,5510.35,2.44%,967.24,979.93,1.31%
12/08/15 15:00:00,34088.14,34299.23,0.62%,10111.55,10076.06,0.35%,1231.17,1216.31,1.21%,2016.00,2013.81,0.11%,720.98,724.23,0.45%,10785.86,10955.02,1.57%,2862.38,2814.93,1.66%,5401.27,5522.17,2.24%,958.90,976.71,1.86%
12/08/15 16:00:00,34241.72,34391.66,0.44%,10101.54,10271.34,1.68%,1244.89,1219.28,2.06%,2013.48,2009.18,0.21%,731.20,723.02,1.12%,10881.87,10862.73,0.18%,2860.72,2778.36,2.88%,5450.06,5550.78,1.85%,957.97,976.98,1.98%
12/08/15 17:00:00,35571.13,35331.40,0.67%,10364.41,10435.01,0.68%,1312.50,1259.05,4.07%,2014.60,2006.02,0.43%,765.42,742.28,3.02%,11539.79,11322.32,1.88%,2895.04,2857.67,1.29%,5698.38,5721.37,0.40%,980.99,987.68,0.68%
12/08/15 18:00:00,37360.11,36987.00,1.00%,10696.38,10702.79,0.06%,1344.20,1325.75,1.37%,2109.91,2062.23,2.26%,813.25,761.53,6.36%,12142.31,11906.84,1.94%,3095.61,3125.45,0.96%,6107.65,6059.41,0.79%,1050.80,1043.00,0.74%
12/08/15 19:00:00,37009.43,36929.84,0.22%,10557.79,10606.70,0.46%,1330.99,1307.66,1.75%,2115.95,2090.39,1.21%,808.06,766.87,5.10%,11999.98,11940.73,0.49%,3067.16,3092.53,0.83%,6075.09,6062.74,0.20%,1054.40,1062.21,0.74%
12/08/15 20:00:00,36559.39,36307.36,0.69%,10395.71,10452.30,0.54%,1331.16,1290.45,3.06%,2128.97,2093.20,1.68%,799.98,761.72,4.78%,11821.09,11576.91,2.07%,3041.15,3061.36,0.66%,5984.07,6021.36,0.62%,1057.26,1050.06,0.68%
12/08/15 21:00:00,35145.11,34869.11,0.79%,10017.33,10043.45,0.26%,1279.98,1232.51,3.71%,2108.76,2073.38,1.68%,772.53,750.22,2.89%,11284.73,11122.23,1.44%,2936.10,2974.54,1.31%,5721.10,5621.30,1.74%,1024.58,1051.48,2.63%
